X,Y
-13,906
-13,900
-11,895
-8,892
-8,894
-11,901
-13,909
-18,916
-23,919
-23,917
-22,917
-24,918
-24,917
-12,916
0,912
18,911
19,899
16,888
14,890
-2,881
-26,861
-34,854
-31,852
-29,860
-18,877
-14,893
-13,895
-14,893
-20,891
-19,891
-1,901
-23,900
-34,898
-31,898
-34,867
-34,871
-26,873
0,872
13,873
13,873
5,858
3,851
2,855
13,870
26,886
41,894
51,900
58,902
64,902
79,901
92,900
106,903
117,906
127,906
137,907
153,909
163,910
172,910
178,912
181,913
182,913
181,914
179,915
179,917
180,917
179,917
180,918
182,918
183,918
182,918
181,918
181,919
181,919
180,919
180,919
180,918
180,917
181,917
182,916
183,916
183,915
183,915
183,913
184,910
185,908
177,907
166,907
165,908
173,908
188,908
197,912
195,912
194,911
192,909
192,909
186,908
184,908
182,908
182,906
180,906
179,907
180,907
180,907
179,907
179,906
176,906
174,906
172,905
172,904
172,903
172,900
174,898
179,895
184,890
194,885
199,880
208,878
217,873
231,875
243,876
249,877
261,888
284,909
299,910
304,910
324,907
337,907
360,909
375,909
394,910
410,912
419,912
429,913
433,916
436,918
436,920
436,920
435,920
435,919
436,919
434,919
433,919
431,919
431,920
430,920
430,921
430,921
430,921
430,921
430,922
430,922
430,922
430,922
430,922
430,922
430,921
430,920
430,919
432,918
432,915
424,911
409,910
409,911
411,911
425,911
435,915
440,920
440,921
438,921
438,920
437,919
434,919
434,919
431,918
427,918
425,919
423,919
422,919
422,917
423,916
423,916
423,915
423,915
423,915
423,914
423,913
423,911
423,909
424,906
424,902
427,897
431,892
437,886
440,882
446,878
453,873
461,872
479,872
494,873
510,874
524,879
528,883
540,898
556,916
561,922
565,920
577,917
597,914
621,913
633,913
652,913
664,915
673,917
670,920
677,921
683,923
686,924
688,927
690,927
690,926
690,927
691,926
689,927
690,929
689,929
690,929
689,929
689,930
690,929
690,929
690,929
690,928
690,928
689,928
689,928
688,928
689,927
689,926
690,923
692,921
691,917
668,912
669,913
673,916
685,919
697,920
699,920
697,920
697,920
696,920
694,920
688,921
683,923
682,925
681,926
680,926
680,926
