X,Y
1905,867
1904,868
1903,870
1905,867
1904,867
1902,871
1892,868
1893,868
1894,868
1894,868
1895,869
1895,872
1898,875
1893,882
1894,882
1895,880
1897,880
1898,878
1899,877
1899,875
1899,875
1898,873
1898,873
1899,872
1899,870
1899,867
1898,865
1897,864
1893,857
1887,850
1883,843
1878,834
1868,826
1857,827
1842,829
1829,829
1818,832
1809,833
1799,839
1779,844
1764,858
1763,863
1747,865
1731,871
1726,876
1691,882
1670,881
1771,882
1777,882
1645,880
1621,880
1612,880
1611,880
1610,882
1607,883
1605,884
1609,884
1608,885
1607,885
1605,885
1604,885
1604,885
1605,885
1605,884
1606,884
1607,884
1607,886
1608,886
1608,886
1608,886
1611,886
1651,871
1637,874
1635,876
1631,877
1632,875
1630,874
1620,874
1608,878
1599,879
1595,879
1597,881
1599,884
1601,887
1601,887
1602,888
1603,888
1603,888
1604,887
1604,887
1604,884
1604,882
1604,879
1604,877
1605,875
1605,873
1603,870
1600,864
1597,858
1590,851
1583,845
1575,838
1566,835
1558,833
1545,832
1533,832
1518,832
1498,834
1485,835
1474,836
1460,843
1437,863
1423,872
1414,877
1397,879
1376,878
1357,881
1362,888
1321,887
1403,891
1278,888
1259,886
1248,885
1239,885
1237,886
1236,888
1234,889
1233,889
1232,890
1233,890
1234,891
1233,891
1231,891
1231,891
1230,891
1230,891
1231,892
1230,892
1229,892
1229,892
1229,892
1229,892
1230,892
1234,892
1249,888
1253,885
1251,885
1250,885
1249,883
1246,883
1233,883
1226,884
1225,886
1226,887
1227,889
1230,891
1231,894
1231,894
1231,895
1231,895
1231,894
1231,892
1231,892
1231,891
1231,890
1232,887
1232,885
1233,879
1232,874
1227,867
1222,860
1217,852
1211,844
1203,840
1196,836
1185,833
1172,831
1158,832
1146,834
1126,836
1121,837
1100,847
1083,853
1065,869
1044,882
1028,891
1012,895
1003,895
976,893
957,892
934,893
915,896
897,894
880,894
869,894
862,894
857,894
857,895
857,896
855,897
853,897
852,897
853,897
854,897
850,897
852,897
852,897
851,897
851,898
852,898
852,898
852,898
851,898
851,898
850,898
850,898
851,898
852,898
852,897
853,897
854,898
855,898
853,897
854,895
869,888
868,887
862,887
853,888
845,888
843,889
844,891
847,893
849,894
850,896
850,897
850,897
850,897
851,897
851,898
851,898
851,898
851,898
851,897
851,895
851,893
851,890
851,888
852,886
852,884
852,880
851,875
848,868
841,864
833,860
828,857
820,849
809,847
798,845
786,845
771,844
749,846
736,850
712,865
691,876
674,886
655,891
640,892
623,893
607,894
585,894
560,894
535,897
513,897
497,897
484,897
475,897
467,898
466,898
468,900
468,903
465,903
465,904
465,905
464,905
465,905
463,905
463,904
460,904
461,904
462,904
462,904
462,904
462,903
624,858
556,860
503,878
473,893
468,897
466,899
464,903
462,903
460,901
477,892
476,890
466,890
456,891
450,891
450,891
452,894
454,896
454,897
455,899
458,900
459,902
460,902
461,903
461,903
461,902
460,902
459,902
459,901
460,900
461,899
462,897
462,892
459,887
455,881
452,874
449,868
442,858
435,852
427,848
418,847
410,847
398,847
383,849
370,850
351,851
339,851
320,861
301,876
284,881
269,885
252,892
239,895
223,892
212,891
204,892
172,893
154,895
139,898
126,899
113,899
105,899
97,900
93,901
91,902
92,902
90,902
86,903
84,903
84,903
83,904
82,904
80,904
80,903
81,903
79,903
80,902
81,900
81,898
81,898
82,898
82,898
82,898
82,898
82,898
82,899
83,899
85,893
88,887
97,877
116,872
117,872
114,874
106,876
93,885
74,890
73,893
72,893
72,893
73,893
73,894
74,894
74,894
75,895
76,895
76,895
