X,Y
8,872
7,860
-6,860
-3,858
-2,859
0,855
15,855
27,856
36,860
43,866
54,869
64,873
55,879
86,881
101,881
115,884
135,885
147,885
155,886
163,886
163,888
164,890
164,890
164,892
165,893
167,894
167,893
166,893
166,893
166,893
166,893
166,893
166,893
167,894
167,894
167,894
167,894
167,895
167,895
167,895
168,894
167,893
167,893
167,893
167,893
165,887
154,874
141,868
134,855
149,865
160,868
176,877
178,880
175,887
174,891
174,893
174,897
173,895
173,895
172,895
171,894
169,895
169,895
170,893
170,889
170,887
171,884
173,881
173,878
177,873
181,870
186,865
189,862
197,860
211,861
216,862
225,863
238,869
246,873
252,877
259,879
270,885
282,887
291,888
297,890
301,890
312,889
314,890
323,892
332,894
347,893
365,892
375,891
383,891
390,891
395,890
397,890
402,891
404,891
408,891
410,891
413,892
413,892
413,894
413,895
411,897
411,897
411,898
412,899
414,900
414,901
414,901
414,901
414,901
414,901
414,901
414,901
413,901
412,901
412,901
412,901
412,901
412,901
412,902
412,902
412,902
412,902
413,902
413,902
414,902
414,902
413,902
413,900
413,892
394,881
389,880
393,880
398,885
410,886
423,888
429,888
426,890
424,897
424,902
421,903
417,904
413,903
412,903
411,903
411,903
410,903
410,903
410,898
410,893
411,889
412,885
414,882
417,880
420,877
425,873
431,871
450,870
463,869
489,871
496,872
509,879
509,881
515,884
524,888
531,892
540,896
547,900
555,901
561,902
571,902
581,902
608,901
632,901
648,901
657,901
668,901
674,902
678,903
681,905
682,906
683,906
682,908
681,909
682,910
685,910
686,911
686,911
686,911
686,911
686,911
686,911
686,911
685,911
685,911
685,911
685,911
686,911
686,910
686,910
685,910
685,910
686,911
686,911
687,912
687,912
687,913
687,913
686,910
686,905
676,896
667,898
666,897
673,898
683,900
689,900
689,902
688,907
688,910
688,913
688,915
688,916
686,915
683,916
683,917
683,917
683,917
683,917
682,916
682,913
682,908
683,903
685,900
687,894
693,891
694,889
695,887
697,884
702,882
715,877
724,877
730,875
747,876
753,877
750,878
765,884
781,892
795,902
805,904
811,906
814,908
827,907
833,907
842,906
849,906
858,906
876,906
885,906
889,906
896,906
901,908
897,909
899,910
899,911
901,911
902,912
902,912
902,912
903,912
905,912
904,912
904,912
904,912
904,912
903,912
903,912
903,913
904,913
904,913
905,913
906,913
906,912
907,912
908,912
907,909
905,906
894,899
885,900
877,886
876,880
879,884
883,887
892,890
902,895
911,895
915,900
914,910
912,914
910,916
910,915
910,918
909,917
909,918
909,918
909,918
908,918
904,917
903,914
903,910
905,906
907,902
912,899
915,896
919,892
923,889
925,885
934,882
949,883
967,884
973,885
980,887
983,887
991,895
1002,903
1015,910
1025,910
1032,911
1040,910
1050,911
1066,910
1087,912
1099,913
1113,913
1122,913
1130,914
1133,915
1134,916
1136,918
1137,919
1139,920
1140,920
1140,920
1139,920
1137,921
1137,920
1137,920
1136,920
1136,919
1136,918
1137,918
1137,918
1137,918
1137,918
1137,918
1136,918
1136,916
1134,914
1135,913
1126,906
1111,896
1104,890
1104,890
1106,892
1112,894
1130,895
1139,902
1141,908
1143,910
1144,912
1145,915
1143,917
1142,917
1142,918
1142,918
1141,918
1141,917
1142,917
1142,916
1142,915
1142,915
1142,915
1142,914
1143,913
1143,912
1143,910
1142,909
1142,906
1143,902
1142,899
1143,893
1148,887
1152,886
1156,883
1165,880
1177,882
1188,882
1201,882
1204,884
1210,885
1218,885
1234,898
1244,902
1251,902
1258,904
1265,906
1276,905
1289,905
1305,906
1312,908
1317,909
1323,909
1333,909
1337,909
1339,910
1341,912
1341,914
1340,914
1340,915
1342,914
1340,914
1339,914
1339,915
1338,915
1337,915
1337,915
1335,915
1334,914
1335,913
1338,912
1338,910
1338,907
1331,905
1322,903
1319,902
1319,894
1319,893
1318,893
1321,893
1334,896
1344,901
1346,905
1350,906
1352,908
1352,908
1351,909
1350,912
1349,913
1348,913
1348,913
1348,913
1348,912
1347,912
1347,912
1347,912
1346,912
1346,912
1346,911
1347,910
1346,908
1346,907
1345,904
1347,901
1349,894
1350,890
1353,885
1356,882
1361,880
1366,877
1372,876
1382,875
1398,877
1403,878
1412,878
1415,879
1422,881
1431,889
1443,895
1452,895
1458,897
1465,897
1473,897
1483,898
1491,912
1496,909
1505,907
1507,906
1520,907
1522,906
1524,906
1524,906
1528,906
1532,907
1532,908
1530,908
1531,910
1533,911
1521,916
1521,916
1521,915
1520,917
1520,912
1522,910
1522,906
1511,902
1502,896
1503,895
1502,886
1503,881
1502,882
1503,882
1511,882
1521,883
1536,888
1543,896
1547,898
1547,900
1548,900
1546,904
1544,907
1543,907
1542,907
1541,906
1542,906
1542,906
1542,906
1541,906
1542,906
1540,907
1540,906
1539,906
1539,906
1540,905
1541,902
1542,897
1542,894
1543,891
1545,887
1549,883
1558,881
1563,878
1575,876
1590,877
1597,875
1610,876
1618,876
1628,878
1635,885
1649,892
1663,893
1667,894
1670,894
1678,893
1677,902
1683,906
1683,905
1684,905
1705,907
1707,911
1710,910
1710,910
1712,909
1717,908
1716,923
1720,926
1717,913
1716,908
1717,905
1717,902
1718,899
1721,898
1721,897
1717,895
1712,892
1709,888
1705,886
1705,886
1705,887
1708,888
1718,892
1727,898
1731,899
1732,899
1737,898
1739,898
1738,898
1737,899
1736,903
1734,906
1733,907
1733,907
1733,909
1733,909
1732,908
1732,908
1731,908
1731,909
1731,909
1731,909
1730,909
1730,909
1730,909
1729,904
1728,903
1728,899
1728,896
1729,892
1730,889
1732,884
1734,882
1737,880
1743,881
1754,882
1760,882
1771,882
1768,880
1777,880
1787,880
1795,889
1800,889
1815,889
1829,893
1838,901
1851,905
1854,903
1852,902
1849,906
1854,905
1859,904
1859,904
1858,907
1854,908
1853,911
1851,912
1850,912
1850,912
1849,912
1849,911
1849,911
1849,911
1849,909
1849,909
