X,Y
31,908
28,908
19,915
17,916
16,916
17,914
18,906
32,886
42,877
86,858
125,851
161,852
205,861
265,899
279,903
352,903
445,906
473,907
510,908
517,915
523,918
525,922
523,922
526,922
521,922
524,921
534,917
537,896
529,910
524,912
524,910
521,909
524,897
535,882
566,855
618,841
639,841
692,846
738,853
793,880
813,892
930,891
966,893
1014,897
1033,902
1037,905
1040,909
1039,910
1041,913
1035,911
1036,910
1035,899
1046,899
1044,898
1044,896
1038,898
1036,899
1038,899
1038,898
1036,895
1189,901
1282,901
1286,902
1262,837
1185,835
1212,835
1241,839
1280,853
1290,880
1291,890
1367,891
1493,891
1510,888
1521,888
1527,891
1528,893
1527,892
1516,891
1519,891
1516,881
1530,873
1521,874
1527,875
1529,876
1522,879
1521,879
1523,880
1523,881
1524,880
1524,874
1525,866
1538,844
1696,741
1689,773
1708,791
1761,348
1763,263
1777,268
1762,237
