X,Y
102,928
99,931
15,816
68,883
86,907
96,918
101,922
100,922
98,926
84,923
85,922
86,918
84,904
81,905
90,908
102,911
114,913
118,913
120,912
112,916
107,921
104,926
103,926
103,927
103,927
103,927
100,928
100,927
100,925
101,923
102,921
102,918
104,913
108,904
113,896
121,886
127,876
140,866
154,858
170,852
188,848
205,844
233,849
253,853
308,888
307,886
330,902
347,913
357,917
373,917
417,918
453,916
500,918
527,921
549,920
571,918
583,918
587,920
590,923
589,927
592,929
595,932
594,934
598,938
599,938
602,937
600,937
600,938
599,937
599,937
599,937
597,937
597,937
596,938
593,931
579,908
584,913
581,915
584,918
598,920
614,920
623,919
616,919
606,927
604,931
604,932
604,932
604,931
604,931
602,930
601,927
602,924
603,917
605,912
608,905
617,897
626,885
636,869
646,860
663,852
681,847
703,846
722,847
746,851
776,855
803,869
823,887
827,912
871,921
895,920
886,927
877,933
863,938
860,940
862,939
998,940
1088,937
1095,934
1104,933
1107,935
1108,937
1111,939
1114,941
1115,941
1115,942
1114,944
1114,946
1115,947
1116,947
1117,946
1114,946
1110,941
1052,921
1052,901
1063,904
1090,908
1096,911
1102,919
1114,925
1126,926
1136,926
1130,929
1125,933
1122,937
1122,938
1121,938
1121,939
1121,939
1120,939
1118,939
1117,936
1117,931
1117,923
1119,917
1124,911
1131,897
1143,885
1153,879
1157,871
1168,859
1188,858
1213,860
1229,864
1250,865
1292,876
1325,898
1338,919
1346,920
1368,930
1378,931
1389,931
1390,933
1372,938
1365,940
1471,948
1448,948
1535,948
1480,952
1384,948
1464,947
1500,946
1560,945
1564,945
1552,944
1551,947
1503,941
1560,941
1568,942
1567,942
1460,902
1435,879
1461,893
1482,902
1511,905
1529,907
1550,900
1553,909
1561,928
1569,940
1587,935
1588,933
1593,931
1585,934
1579,937
1577,938
1576,940
1578,939
1577,938
1579,938
1579,936
1578,934
1578,932
1575,930
1573,926
1572,922
1572,922
1573,917
1575,909
1577,902
1582,893
1592,884
1604,877
1618,870
1638,868
1653,871
1679,874
1692,876
1717,878
1741,884
1769,903
1774,908
1791,925
1795,927
1799,928
1801,926
1812,930
1810,929
1813,927
1808,921
1837,848
1821,902
