X,Y
1873,848
1873,848
1873,848
1873,847
1872,847
1873,847
1873,847
1873,849
1873,849
1873,851
1870,853
1861,854
1859,855
1859,855
1858,855
1856,855
1856,855
1851,856
1848,857
1849,854
1849,854
1849,854
1849,854
1849,855
1851,858
1853,858
1850,858
1849,859
1846,860
1843,859
1843,853
1839,849
1840,834
1841,831
1836,833
1830,834
1824,835
1815,844
1805,843
1790,833
1788,834
1781,835
1771,833
1753,833
1750,834
1746,857
1739,868
1713,863
1685,860
1667,865
1654,866
1645,867
1638,867
1631,867
1626,869
1624,872
1626,873
1626,873
1625,873
1626,872
1626,872
1627,874
1627,876
1626,876
1625,876
1624,876
1622,875
1623,877
1624,877
1624,877
1624,872
1659,866
1651,855
1649,855
1647,856
1645,849
1628,854
1609,855
1612,863
1615,861
1618,861
1618,863
1620,865
1620,866
1620,865
1621,865
1621,867
1623,868
1623,867
1623,867
1624,865
1624,860
1624,853
1621,849
1615,843
1604,834
1599,830
1594,830
1584,829
1574,825
1553,826
1552,842
1532,833
1507,835
1483,853
1467,859
1450,869
1438,868
1427,864
1402,864
1386,867
1356,867
1345,872
1329,876
1317,883
1305,883
1296,885
1287,886
1281,886
1276,885
1275,886
1276,888
1271,889
1270,888
1273,888
1271,889
1270,890
1269,890
1268,890
1268,890
1270,891
1271,891
1271,891
1271,890
1271,888
1269,885
1269,881
1271,878
1276,877
1287,871
1286,869
1284,871
1274,872
1266,872
1262,872
1263,872
1263,874
1264,876
1265,877
1266,877
1266,877
1268,879
1268,881
1269,881
1269,881
1270,881
1269,877
1268,873
1268,868
1267,863
1264,859
1262,853
1250,845
1238,837
1227,834
1212,828
1198,826
1175,827
1171,819
1150,823
1131,826
1125,848
1094,868
1067,876
1049,869
1031,869
1023,874
975,871
940,874
924,879
909,885
893,887
881,888
876,890
872,892
871,895
870,898
872,898
872,898
870,899
867,898
866,897
867,897
869,897
872,897
870,898
871,896
869,891
867,887
867,882
872,873
879,873
881,874
877,876
870,881
865,881
863,880
863,881
863,883
864,884
864,884
864,884
864,884
864,885
864,884
864,882
864,882
864,882
865,877
864,871
861,859
858,854
850,851
842,842
837,837
827,831
820,824
811,823
790,824
774,827
752,827
728,827
699,829
684,833
665,847
653,865
633,881
618,885
604,880
566,879
542,876
495,875
475,878
454,879
442,880
435,882
430,882
428,883
425,883
424,883
420,883
426,884
423,885
420,885
418,885
420,885
421,884
422,882
424,882
425,881
425,880
425,874
425,872
427,860
434,859
437,857
437,859
434,860
427,871
421,873
418,874
417,874
418,876
419,881
420,881
422,882
423,884
424,883
424,883
424,883
424,883
425,881
425,876
425,873
423,865
420,863
416,858
407,844
400,835
393,832
387,826
381,822
374,823
366,822
352,820
336,823
320,824
300,825
282,826
263,826
244,831
229,846
220,856
211,858
189,868
177,869
175,872
168,871
152,869
139,866
116,865
107,860
107,858
87,857
99,861
94,864
82,864
76,864
68,866
73,865
68,861
54,858
50,853
48,850
54,841
62,835
69,829
78,830
91,828
91,819
56,806
60,810
