X,Y
134,918
135,916
135,917
135,917
134,917
133,917
128,897
141,907
141,907
140,907
138,906
138,903
139,897
146,875
158,865
186,854
225,839
248,829
372,841
371,849
384,865
449,884
534,906
573,922
640,928
698,925
712,929
721,937
725,938
726,935
722,935
719,937
721,938
711,939
723,924
738,903
791,896
759,908
744,915
737,919
733,920
733,919
733,909
734,899
755,879
793,858
817,845
871,843
928,847
1034,868
1091,890
1136,903
1227,922
1300,930
1328,934
1356,938
1364,940
1361,940
1360,939
1361,940
1360,940
1418,922
1474,880
1464,896
1515,899
1510,902
1504,903
1496,902
1555,825
1609,651
1564,770
1552,816
1550,839
1674,897
1695,909
1762,920
1847,923
1875,925
1904,922
1897,823
1915,776
1886,829
