X,Y
5,914
2,915
1,913
1,912
2,910
5,912
14,912
24,912
34,911
60,908
70,908
88,910
108,912
129,918
139,922
142,921
155,921
167,918
172,917
170,918
170,921
173,921
175,922
175,926
176,927
180,928
179,927
177,928
179,929
180,929
181,928
182,928
183,928
183,928
183,928
183,927
183,926
181,922
175,917
174,913
173,908
170,909
167,910
170,910
178,916
181,917
184,916
183,912
182,910
181,907
180,906
180,907
181,907
182,907
186,907
186,908
186,908
186,908
186,908
185,909
185,909
187,909
187,907
193,906
198,905
200,901
210,900
217,899
232,899
242,898
262,899
279,901
296,909
312,917
326,922
336,921
353,920
371,916
388,916
411,916
417,916
429,917
433,920
439,921
444,921
453,924
452,927
453,926
452,926
451,925
451,923
452,923
450,923
449,923
451,923
454,923
454,923
454,922
454,921
454,920
453,917
449,915
445,912
439,912
439,912
444,913
452,913
461,912
466,923
464,922
465,909
464,909
459,908
457,908
453,914
453,915
453,917
452,919
452,920
451,921
451,922
451,923
451,923
451,923
464,920
464,917
470,913
501,912
496,907
481,904
478,899
475,894
474,893
487,892
504,892
532,893
540,895
554,902
573,912
594,920
601,919
611,917
618,916
629,915
649,912
657,911
668,911
673,911
675,911
673,914
676,915
680,917
683,916
685,916
695,915
693,915
693,916
692,915
690,915
691,915
691,914
690,913
691,912
691,910
690,907
691,904
691,903
686,903
689,905
697,906
710,906
718,907
731,907
733,907
732,908
713,912
711,913
708,916
706,917
704,917
703,918
705,918
705,918
861,926
868,928
726,921
702,916
699,911
700,907
704,904
706,901
709,899
710,896
710,893
713,887
721,884
736,885
758,887
771,888
809,889
817,908
841,906
864,909
882,910
885,909
902,907
914,905
927,904
946,903
960,903
960,903
970,908
971,910
957,910
967,913
971,913
975,913
969,908
973,904
973,902
970,899
970,900
969,899
968,898
968,897
967,896
963,895
964,898
973,900
984,900
989,901
1002,903
1000,904
1006,906
1004,909
987,916
981,916
979,916
978,916
978,916
977,916
977,916
979,916
1135,919
1139,921
1141,922
1133,922
1138,922
1087,926
1132,926
997,906
979,898
981,897
982,896
985,893
986,887
988,884
987,881
987,879
987,877
989,876
991,872
1009,871
1020,872
1032,877
1044,879
1075,881
1096,880
1105,883
1116,883
1129,884
1145,885
1156,888
1162,887
1173,890
1181,890
1182,889
1191,895
1193,897
1195,901
1205,899
1206,899
1204,906
1206,900
1208,895
1206,888
1207,886
1205,885
1205,884
1206,884
1206,888
1208,888
1209,884
1209,884
1208,884
1208,884
1208,884
1213,887
1224,889
1232,892
1233,893
1244,896
1247,896
1260,896
1295,899
1275,903
1234,907
1230,907
1229,906
1370,910
1378,911
1267,910
1236,906
1231,904
1229,903
1224,903
1225,900
1223,898
1222,896
1222,894
1223,891
1225,888
1226,885
1227,884
1227,880
1228,878
1229,876
1230,875
1233,872
1236,869
1241,867
1246,867
1256,868
1268,873
1286,876
1314,879
1335,879
1344,879
1354,881
1363,881
1377,880
1390,886
1396,886
1402,886
1411,889
1417,888
1419,888
1422,891
1424,892
1427,894
1424,891
1422,891
1422,886
1422,880
1425,878
1428,877
1430,875
1428,872
1427,871
1427,872
1426,872
1426,873
1427,873
1430,873
1438,877
1441,879
1447,880
1449,885
1454,889
1460,893
1468,895
1469,898
1472,898
1470,903
1462,905
1458,906
1456,905
1456,905
1455,905
1455,904
1454,904
1454,904
1453,904
1453,902
1453,898
1451,896
1452,896
1452,894
1452,891
1452,889
1453,887
1453,884
1453,882
1455,877
1457,873
1459,869
1465,867
1473,866
1483,865
1495,866
1511,866
1536,867
1556,867
1575,873
1586,882
1597,883
1610,882
1624,883
1631,883
1635,882
1638,880
1648,870
1669,871
1674,873
1686,880
1691,881
1697,883
1689,880
1694,883
1685,878
1690,889
1690,890
1688,891
1685,890
1692,888
1692,880
1691,877
1694,877
1694,876
1694,875
1694,871
1694,872
1696,872
1703,873
1705,875
1713,882
1718,885
1718,885
1715,888
1714,893
1713,894
1713,896
1712,895
1710,895
1709,895
1709,894
1709,892
1708,891
1708,890
1708,888
1710,885
1711,883
1712,880
1712,875
1713,873
1714,870
1714,869
1716,867
1716,865
1715,862
1715,861
1716,859
1717,858
1726,858
1739,858
1749,859
1764,862
1791,862
1808,862
1820,862
1832,862
1838,859
