X,Y
73,860
78,868
92,874
97,874
96,875
98,874
101,874
102,874
104,875
104,875
103,874
104,874
103,874
103,871
103,871
102,871
103,873
101,873
99,873
100,873
102,869
103,864
103,862
94,859
90,860
87,864
87,866
94,871
103,872
106,873
108,873
108,875
108,876
107,876
101,878
98,878
98,879
98,880
98,880
98,880
98,880
98,880
97,879
97,877
97,877
97,875
97,874
97,874
98,870
99,866
99,863
100,861
101,858
105,858
113,858
125,856
136,856
150,856
167,858
184,864
205,866
212,866
227,867
242,867
236,814
273,846
286,864
318,875
309,874
302,874
368,877
397,878
412,880
427,882
436,882
442,883
456,884
377,887
461,886
471,887
470,888
470,888
470,888
471,888
470,889
471,889
474,889
475,889
476,889
476,889
474,889
473,889
474,889
474,888
475,888
475,888
475,888
475,887
475,886
475,886
475,884
475,884
475,882
477,879
478,876
478,869
470,868
468,869
468,875
473,877
481,877
483,877
482,877
478,879
474,881
472,881
471,882
471,883
470,883
470,884
469,884
469,884
469,883
469,883
469,881
469,879
470,877
472,874
473,871
473,870
475,867
476,864
477,862
481,859
487,857
491,857
499,857
506,858
517,859
527,861
545,861
570,864
592,873
607,874
618,878
632,880
650,887
662,886
677,885
700,884
723,891
743,889
769,890
787,894
803,895
818,896
829,895
840,896
853,896
859,897
866,898
869,900
869,901
867,901
866,902
866,902
869,902
871,902
871,902
872,902
871,902
870,902
870,902
869,902
869,902
869,903
869,903
870,903
872,902
873,902
875,901
875,900
875,899
874,899
874,896
874,889
870,873
867,872
865,874
865,879
869,887
873,887
878,888
880,888
880,889
876,891
873,893
872,895
872,896
872,897
872,897
873,897
873,896
873,896
873,896
873,894
873,894
872,894
872,893
871,892
871,889
872,887
872,885
873,882
876,877
881,874
887,872
894,870
903,868
910,868
923,869
930,872
946,875
968,877
993,881
1008,886
1021,895
1038,898
1056,900
1066,899
1074,898
1100,899
1113,903
1142,905
1164,904
1180,903
1182,909
1175,912
1224,911
1235,910
1247,909
1254,909
1257,908
1259,911
1261,914
1260,916
1258,915
1256,915
1256,916
1258,916
1259,915
1260,915
1260,915
1261,915
1262,915
1262,915
1262,915
1263,915
1263,914
1263,914
1262,914
1262,914
1262,915
1262,914
1262,913
1261,904
1263,900
1263,892
1259,895
1257,895
1258,896
1261,900
1263,901
1264,904
1264,905
1262,905
1257,908
1257,910
1257,910
1257,912
1257,912
1257,912
1258,912
1259,912
1259,911
1259,911
1259,911
1259,910
1260,908
1260,907
1260,905
1260,904
1260,902
1261,898
1263,896
1267,894
1270,891
1272,889
1277,887
1282,884
1291,883
1298,883
1307,884
1403,903
1350,901
1350,901
1383,900
1401,899
1412,899
1430,900
1441,902
1459,904
1475,903
1487,902
1504,902
1518,903
1537,902
1558,914
1584,912
1600,912
1616,912
1625,913
1633,914
1638,916
1644,916
1647,918
1650,921
1651,923
1651,924
1651,926
1651,926
1650,926
1650,926
1649,926
1649,926
1649,925
1648,925
1648,925
1647,925
1647,925
1648,925
1648,925
1648,925
1648,923
1649,921
1649,914
1648,910
1642,911
1638,898
1644,892
1648,895
1650,897
1652,898
1656,903
1656,908
1652,913
1648,917
1644,921
1643,922
1643,922
1643,922
1643,922
1643,922
1643,922
1643,921
1642,921
1642,920
1643,918
1644,916
1644,914
1645,913
1646,911
1647,908
1653,905
1655,902
1655,900
1656,899
1659,899
1669,898
1676,896
1685,897
1698,897
1710,899
1724,899
