X,Y
-2,885
12,895
9,894
0,896
-6,877
2,897
1,906
1,904
-14,904
-17,902
-16,904
-12,903
1,900
0,900
3,897
3,896
4,895
5,896
5,896
6,894
11,882
18,879
22,867
24,864
29,858
37,856
51,860
93,897
111,891
109,877
121,880
147,902
162,910
174,908
169,914
177,917
170,921
169,924
170,925
167,927
168,929
169,929
168,928
165,928
165,928
250,930
253,929
355,929
363,928
362,928
348,928
178,918
174,907
245,910
359,919
319,917
335,917
360,923
364,924
366,924
379,917
380,918
375,915
364,917
361,920
364,920
371,913
374,912
372,912
370,913
369,913
369,914
366,913
366,916
366,919
368,920
368,921
368,921
367,921
366,921
366,922
366,919
368,916
371,909
375,903
379,900
387,893
399,887
412,881
422,872
438,873
450,870
461,871
499,883
521,890
513,876
528,889
541,915
564,931
576,932
580,934
581,932
579,934
573,935
568,941
569,941
569,942
569,942
655,942
725,941
608,941
589,942
658,937
773,942
781,943
783,946
784,947
788,947
788,948
788,948
789,950
786,950
786,950
784,950
785,949
784,948
783,942
785,939
794,931
791,931
785,928
784,929
784,932
790,932
799,933
796,930
795,931
797,931
797,933
792,935
789,937
787,938
786,939
785,939
786,939
788,939
790,938
791,937
792,934
793,931
795,926
797,921
802,911
810,903
819,892
834,887
843,880
853,877
870,875
884,874
902,877
921,878
943,891
953,895
967,900
994,935
1010,940
1012,943
1014,943
1020,943
1016,947
1011,951
1007,952
1007,955
1068,962
1059,957
1056,955
1047,954
1108,955
1138,956
1031,954
1012,950
1088,949
1139,949
1200,953
1205,953
1206,953
1207,953
1206,953
1203,953
1206,954
1201,953
1198,951
1194,939
1199,938
1196,938
1196,935
1198,937
1204,937
1209,938
1209,941
1211,941
1213,941
1211,941
1212,943
1213,943
1212,944
1211,944
1211,944
1211,944
1211,944
1210,944
1210,944
1211,943
1211,939
1212,937
1214,933
1219,929
1221,922
1228,913
1237,901
1246,896
1258,894
1272,891
1284,890
1300,891
1369,903
1382,911
1398,927
1421,946
1428,947
1429,948
1432,948
1460,947
1440,952
1433,955
1433,955
1495,963
1547,962
1548,961
1445,959
1437,958
1427,958
1504,962
1601,961
1612,960
1610,960
1606,960
1610,961
1611,961
1610,961
1609,961
1608,961
1608,960
1604,954
1603,946
1601,943
1598,934
1596,935
1599,937
1607,938
1613,939
1612,952
1610,953
1615,952
1613,952
1613,952
1614,952
1616,952
1616,950
1617,948
1617,947
1618,947
1619,947
1620,947
1622,947
1623,944
1623,941
1623,934
1623,929
1623,922
1626,918
1630,915
1637,910
1644,908
1649,903
1659,898
1670,894
1680,894
1697,891
1712,891
1723,895
1746,902
1757,905
1780,931
1787,931
1801,929
1817,943
1827,943
1832,939
