X,Y
1982,249
1876,551
1887,454
1870,537
1882,517
1853,575
1853,588
1841,588
1824,585
1847,870
1864,860
1870,862
1869,863
1865,862
1861,862
1854,860
1848,861
1843,866
1841,866
1842,866
1842,865
1841,866
1838,865
1836,865
1837,862
1837,860
1837,861
1835,861
1834,861
1834,861
1834,862
1833,864
1833,865
1831,866
1826,866
1822,866
1822,866
1823,866
1822,864
1820,862
1814,862
1814,862
1815,859
1820,855
1820,852
1819,850
1818,855
1802,858
1788,864
1762,860
1760,861
1756,861
1773,872
1729,875
1677,874
1665,874
1654,874
1649,874
1645,874
1642,875
1642,876
1641,882
1708,890
1649,889
1636,889
1636,889
1642,887
1637,886
1635,884
1635,884
1635,884
1636,883
1635,883
1636,883
1636,883
1636,883
1636,883
1636,882
1636,881
1636,881
1636,881
1636,881
1636,881
1637,881
1639,880
1645,873
1656,866
1656,864
1667,862
1667,859
1664,859
1657,857
1644,856
1637,857
1635,858
1630,861
1628,863
1628,863
1626,864
1626,864
1627,865
1628,866
1628,866
1628,866
1628,867
1627,869
1626,870
1628,872
1628,874
1628,873
1628,873
1629,873
1629,873
1631,872
1632,872
1631,871
1630,869
1629,869
1628,867
1627,865
1626,863
1623,860
1621,856
1618,854
1613,853
1606,852
1598,852
1591,850
1577,851
1569,850
1559,851
1546,860
1534,869
1524,870
1518,871
1511,870
1503,870
1496,869
1490,869
1481,869
1473,869
1472,869
1459,869
1456,871
1454,872
1440,874
1432,878
1428,881
1427,883
1451,889
1505,888
1511,887
1422,888
1408,890
1406,890
1405,889
1404,889
1405,889
1406,889
1405,889
1406,888
1408,888
1412,887
1413,886
1418,886
1420,885
1415,884
1413,884
1413,883
1411,883
1408,885
1406,886
1406,886
1406,886
1407,885
1413,882
1422,878
1424,876
1435,875
1417,865
1413,869
1414,871
1415,870
1413,869
1407,866
1407,865
1403,865
1398,870
1394,873
1393,872
1393,872
1392,873
1391,873
1391,873
1392,874
1392,874
1392,875
1392,876
1392,876
1392,876
1394,877
1394,877
1394,877
1397,879
1399,882
1404,883
1406,883
1407,883
1406,882
1407,882
1406,881
1406,879
1405,877
1405,875
1405,873
1404,870
1404,869
1399,868
1394,865
1388,864
1381,863
1367,861
1360,860
1351,858
1336,857
1325,859
1310,866
1294,868
1287,874
1280,875
1274,876
1249,877
1244,873
1280,880
1232,882
1205,881
1190,885
1180,886
1178,888
1191,891
1276,892
1284,892
1202,894
1167,895
1161,895
1161,895
1156,895
1153,895
1151,895
1151,895
1151,895
1150,895
1149,895
1149,895
1149,895
1149,895
1148,895
1148,895
1149,895
1149,895
1149,895
1150,895
1150,894
1150,894
1150,894
1149,894
1150,894
1150,894
1152,892
1153,886
1153,880
1171,871
1171,874
1169,874
1168,872
1166,872
1155,872
1149,875
1147,877
1143,878
1141,880
1138,881
1140,883
1141,884
1145,888
1146,888
1145,888
1145,888
1147,888
1147,888
1147,888
1149,888
1151,888
1153,889
1153,889
1154,889
1155,889
1156,888
1156,887
1155,884
1149,881
1150,881
1150,879
1150,879
1150,877
1148,876
1143,874
1144,872
1144,870
1142,869
1138,869
1129,869
1124,868
1109,869
1102,867
1091,866
1075,864
1061,864
1043,871
1030,874
1014,875
1004,875
1003,878
999,882
985,884
960,884
961,884
963,884
950,885
925,886
947,890
913,891
894,894
883,894
879,894
879,895
882,896
881,896
877,899
874,899
873,898
872,898
871,898
872,898
872,897
873,897
872,895
873,895
873,895
873,895
874,895
874,895
874,895
874,895
874,895
877,895
878,895
879,895
879,895
879,896
879,895
878,892
879,888
877,886
885,872
885,870
878,871
871,878
866,880
863,881
865,883
869,883
871,886
871,886
871,888
871,889
871,889
871,891
872,891
872,892
872,893
872,894
872,894
873,893
875,894
877,894
878,893
878,892
878,890
878,888
878,886
878,884
877,882
874,879
873,876
872,874
869,873
865,872
859,871
850,870
844,870
836,871
823,871
812,869
799,868
786,869
768,867
753,870
735,880
721,881
708,882
704,883
699,883
687,888
676,887
669,890
654,889
670,891
678,891
678,891
651,891
634,890
617,889
