X,Y
1979,226
1881,545
1892,433
1873,530
1880,507
1841,581
1837,587
1833,589
1814,583
1915,858
1919,886
1895,870
1893,868
1888,869
1875,869
1864,870
1849,871
1843,872
1835,873
1834,873
1832,880
1831,881
1818,880
1817,880
1810,880
1798,879
1795,879
1791,880
1791,880
1791,882
1792,882
1790,886
1790,887
1790,886
1791,885
1792,884
1792,884
1793,883
1793,880
1799,876
1805,873
1805,871
1804,871
1795,872
1792,874
1793,874
1793,874
1793,874
1789,875
1777,858
1783,875
1783,877
1692,877
1731,890
1778,879
1784,876
1787,876
1785,875
1786,876
1786,876
1789,877
1788,878
1667,879
1753,879
1773,880
1777,880
1775,878
1780,878
1784,876
1786,876
1785,876
1785,875
1784,873
1784,871
1783,868
1783,865
1782,861
1779,859
1776,853
1773,851
1767,847
1762,847
1757,845
1748,844
1740,844
1726,843
1712,843
1695,854
1687,875
1670,876
1655,881
1648,885
1634,885
1628,885
1622,884
1607,894
1599,894
1578,890
1568,887
1558,884
1553,883
1547,883
1544,883
1538,883
1535,885
1535,886
1534,888
1532,890
1531,890
1532,891
1532,891
1531,892
1529,893
1527,893
1526,892
1525,892
1524,893
1522,894
1523,894
1524,894
1524,895
1524,894
1524,894
1524,894
1524,894
1524,894
1524,894
1525,893
1527,892
1530,890
1531,889
1531,889
1534,887
1534,887
1533,888
1530,889
1528,889
1525,889
1523,888
1520,886
1519,885
1520,884
1518,881
1512,879
1513,879
1514,879
1517,884
1517,884
1505,882
1467,882
1419,883
1413,886
1506,886
1518,886
1524,886
1526,886
1525,884
1525,883
1526,881
1526,881
1527,881
1526,880
1526,880
1525,879
1524,889
1523,884
1524,881
1524,878
1523,875
1523,874
1523,871
1523,868
1520,863
1519,859
1516,856
1508,853
1498,853
1490,854
1466,861
1460,859
1460,867
1438,873
1425,878
1415,881
1403,885
1396,887
1390,888
1383,886
1372,893
1345,892
1334,890
1328,890
1323,889
1317,889
1315,889
1310,889
1308,891
1305,891
1303,893
1303,894
1304,895
1303,895
1301,896
1300,897
1299,898
1297,898
1297,898
1296,898
1296,898
1295,899
1294,899
1294,899
1292,899
1290,899
1289,899
1288,898
1289,898
1289,898
1289,898
1289,897
1290,897
