X,Y
1848,893
1848,895
1844,895
1843,898
1839,899
1836,900
1837,902
1836,904
1837,904
1837,905
1838,905
1840,907
1840,907
1842,907
1843,907
1843,907
1843,907
1843,907
1842,904
1842,902
1841,900
1839,892
1837,891
1830,879
1820,868
1808,865
1795,859
1778,855
1760,860
1739,862
1715,864
1694,868
1668,882
1643,893
1616,905
1602,907
1570,905
1532,902
1507,903
1467,907
1438,910
1418,910
1406,913
1395,916
1392,918
1388,919
1385,920
1389,920
1391,919
1386,919
1385,919
1384,918
1383,918
1385,918
1384,917
1384,918
1386,920
1383,920
1378,919
1378,919
1379,913
1385,905
1385,906
1385,904
1385,903
1385,904
1385,904
1386,904
1386,908
1387,910
1387,911
1387,911
1387,911
1387,907
1387,906
1387,901
1385,895
1383,891
1381,883
1373,872
1366,866
1357,860
1344,852
1324,846
1305,841
1280,838
1262,838
1237,842
1207,848
1178,865
1141,884
1115,898
1092,907
1060,928
1011,915
977,915
942,917
912,913
890,911
870,910
856,911
853,913
849,916
846,917
847,917
850,916
847,916
847,916
847,916
848,917
851,918
851,919
853,919
852,918
852,918
852,917
850,916
848,912
848,910
849,904
849,903
848,902
848,903
851,905
853,910
853,911
853,913
853,913
853,913
852,913
852,913
850,912
850,905
850,899
849,894
848,889
847,881
844,872
837,863
827,856
821,849
805,838
783,829
760,821
741,823
719,828
698,832
675,834
648,852
603,868
576,886
555,896
537,894
532,892
522,891
491,913
404,905
365,904
338,904
326,902
318,900
313,900
307,899
307,900
303,900
304,900
302,900
301,902
300,901
302,901
526,842
451,854
422,863
319,894
310,897
306,898
306,900
309,899
308,898
307,895
306,893
309,890
308,891
300,891
292,891
295,891
297,892
305,895
308,896
310,896
310,896
310,896
309,896
308,896
305,895
304,892
303,888
301,883
300,875
300,868
300,863
297,856
291,849
281,840
269,836
254,825
237,820
219,821
200,822
181,822
156,825
126,831
114,842
76,842
56,842
