X,Y
98,811
112,815
115,794
113,777
122,886
122,882
142,873
194,828
195,829
187,869
221,863
215,869
257,869
250,879
293,873
286,862
393,870
336,853
334,828
392,876
416,876
474,877
585,881
625,890
692,895
723,901
732,907
735,911
736,911
730,913
733,911
734,910
732,910
730,909
735,908
735,903
753,884
745,885
741,889
737,896
735,896
736,897
737,892
741,877
746,862
781,838
826,805
862,795
916,795
994,808
1039,838
1100,855
1172,871
1227,884
1307,890
1365,890
1382,890
1393,896
1391,901
1391,901
1393,902
1392,902
1391,904
1388,904
1385,902
1392,902
1389,901
1393,892
1403,885
1400,886
1394,893
1390,896
1389,899
1389,898
1389,895
1390,887
1394,874
1403,858
1420,838
1449,812
1466,809
1500,804
1541,809
1565,816
1626,828
1675,851
1694,862
1741,859
1791,868
1813,875
