X,Y
1886,919
1883,911
1877,912
1880,911
1882,910
1882,910
1882,915
1869,925
1872,923
1852,939
1866,943
1848,936
1852,923
1840,935
1846,902
1857,926
1858,919
1833,904
1823,907
1821,913
1822,905
1815,908
1813,910
1806,910
1803,914
1789,923
1789,923
1791,923
1791,922
1789,922
1791,921
1795,920
1796,920
1796,920
1797,920
1799,919
1803,918
1802,917
1806,915
1811,916
1812,916
1811,915
1812,916
1812,916
1813,915
1813,912
1812,911
1812,911
1812,911
1810,909
1804,905
1788,900
1771,898
1752,899
1730,921
1705,910
1705,913
1676,906
1572,916
1555,922
1554,922
1553,922
1550,922
1550,922
1549,923
1549,923
1548,923
1549,923
1549,923
1549,923
1549,923
1550,924
1550,925
1549,924
1549,922
1549,921
1547,922
1547,919
1545,919
1542,917
1543,917
1547,917
1551,917
1551,919
1549,918
1542,915
1515,916
1523,908
1527,905
1527,906
1528,907
1529,907
1530,907
1531,907
1532,908
1532,909
1532,909
1528,909
1528,909
1531,909
1534,910
1538,910
1543,910
1545,909
1547,909
1546,907
1546,905
1546,897
1541,895
1531,890
1521,887
1512,886
1480,887
1459,888
1454,888
1446,888
1444,891
1433,891
1426,895
1413,899
1405,899
1368,903
1349,898
1327,898
1303,906
1298,906
1291,907
1285,908
1280,908
1280,909
1281,909
1281,909
1279,909
1279,910
1276,911
1274,914
1273,915
1273,915
1271,915
1271,915
1270,914
1270,913
1271,912
1272,911
1272,911
1277,904
1277,903
1276,902
1277,900
1277,900
1277,897
1271,897
1259,897
1255,898
1257,898
1258,898
1256,896
1257,896
1255,895
1256,896
1260,897
1260,899
1260,900
1261,900
1261,900
1264,900
1264,899
1265,899
1269,899
1273,899
1275,898
1276,896
1275,892
1275,888
1275,884
1274,880
1271,874
1264,867
1253,864
1242,862
1131,702
1120,705
1115,711
1106,710
1110,723
1105,721
1103,741
1101,776
1028,903
1026,901
1023,901
1022,901
1020,901
1018,901
1015,901
1014,902
1013,903
1013,903
1012,905
1012,906
1010,907
1010,907
1009,906
1009,904
1009,903
1009,902
1009,901
1009,900
1023,880
1020,884
1020,887
1021,883
1019,884
1019,885
1009,886
1000,886
997,886
993,886
994,886
996,889
996,891
996,893
997,893
997,894
998,894
1002,895
1005,895
1007,895
1007,895
1007,895
1008,894
1008,892
1008,888
1008,886
1004,878
1001,870
996,865
989,862
983,857
970,856
874,863
891,877
904,876
903,875
886,874
870,878
857,879
844,883
810,897
795,893
767,892
749,890
736,890
724,889
713,888
705,887
700,888
698,890
695,893
695,895
694,896
693,895
695,895
691,895
692,895
691,895
690,895
690,896
690,896
691,896
691,897
689,897
687,896
687,896
687,896
693,892
694,890
696,885
700,880
699,881
699,881
700,878
703,872
700,873
690,873
681,874
683,891
684,897
630,875
641,876
652,877
655,878
667,881
673,882
673,882
675,882
677,882
680,883
681,884
683,884
685,884
689,883
691,883
691,880
691,879
690,874
690,871
689,862
684,856
678,848
673,841
666,835
659,831
641,830
620,833
584,836
576,844
564,857
552,863
543,861
526,865
497,869
480,872
462,878
460,882
411,881
391,877
406,877
379,871
370,870
393,872
365,872
497,868
498,864
375,866
373,867
361,869
367,869
376,870
502,866
386,870
368,871
430,872
491,859
506,856
388,863
365,865
363,867
359,868
360,868
359,872
358,873
357,873
358,873
358,872
360,862
359,860
360,858
366,849
366,851
364,855
359,857
352,859
347,861
346,862
343,862
345,862
345,862
345,862
346,862
346,862
346,862
348,864
348,865
349,864
350,863
351,862
351,862
354,861
354,860
353,856
352,853
352,849
352,846
352,841
350,837
344,832
337,830
322,828
281,830
216,318
244,845
236,845
225,844
215,845
201,846
178,872
161,868
142,876
118,866
187,856
113,850
136,853
190,849
77,852
118,855
130,852
134,849
201,849
211,849
212,854
205,854
217,852
212,850
209,849
213,846
216,847
125,851
195,848
72,853
67,855
64,856
188,834
166,836
113,839
104,839
104,840
111,841
99,841
106,841
110,841
64,851
66,843
42,843
23,841
29,842
29,843
39,841
39,840
