X,Y
74,881
68,873
69,870
71,870
72,871
74,873
74,876
80,874
81,871
64,864
59,865
64,867
82,869
82,869
84,869
81,877
76,881
76,883
76,884
76,884
76,884
76,884
77,884
77,884
77,883
77,880
74,876
75,871
81,860
90,850
100,842
115,831
127,826
140,822
155,817
174,816
193,819
228,822
251,822
282,843
292,853
330,874
344,885
375,885
414,883
440,883
474,885
503,886
531,888
550,889
576,892
594,892
607,894
613,897
616,900
618,902
618,903
619,903
619,907
617,909
616,908
617,908
617,908
617,907
616,907
615,907
615,907
614,906
617,905
624,902
626,891
601,880
596,882
601,889
614,890
626,890
629,891
629,891
624,894
623,897
623,899
623,899
623,899
623,898
623,898
623,897
623,895
623,891
623,887
623,883
626,875
627,864
638,858
652,850
670,841
682,833
797,866
735,837
740,832
759,836
782,839
813,840
828,849
856,867
880,880
908,892
920,894
963,901
997,900
1033,898
1064,899
1082,900
1099,900
1112,900
1122,902
1130,902
1134,903
1130,904
1130,906
1128,907
1131,906
1131,906
1133,905
1134,905
1134,904
1136,903
1135,903
1136,902
1136,900
1134,894
1137,894
1136,891
1125,879
1111,875
1113,877
1118,880
1127,888
1139,888
1144,887
1147,889
1145,895
1142,901
1142,902
1141,903
1140,904
1140,904
1139,904
1139,904
1139,903
1139,901
1139,896
1139,891
1139,885
1139,881
1144,877
1150,871
1159,866
1167,855
1178,850
1192,843
1208,842
1225,845
1244,848
1259,849
1285,856
1309,867
1327,870
1352,880
1371,888
1386,894
1395,893
1410,893
1431,892
1460,900
1494,897
1524,897
1539,896
1550,896
1559,896
1559,898
1564,898
1557,898
1558,898
1556,898
1557,898
1557,899
1556,899
1557,899
1557,900
1556,898
1555,896
1554,894
1555,894
1554,892
1554,876
1551,875
1545,876
1545,878
1548,883
1556,890
1564,891
1565,891
1564,891
1560,892
1559,897
1559,899
1559,901
1559,901
1560,902
1560,904
1560,903
1560,904
1560,904
1560,904
1560,902
1562,897
1563,895
1564,884
1564,880
1564,874
1567,875
1573,868
1580,862
1593,859
1601,856
1614,852
1624,854
1637,854
1649,856
1665,856
1683,858
1707,871
1725,874
1732,877
1732,879
1752,884
1768,883
1780,882
1789,880
1797,880
1800,880
1809,879
1824,881
1825,884
1828,884
1835,886
1847,895
1846,894
1834,893
1830,893
1828,892
1844,892
1862,892
1852,894
1850,894
1838,887
1827,883
1813,882
1819,876
1826,872
1824,872
1826,869
1821,869
1821,868
1829,867
1829,867
1835,866
1841,867
1851,867
1860,868
1873,874
1882,877
1884,875
1895,878
1892,882
1907,881
1898,879
1894,878
1891,878
1888,878
