X,Y
26,818
32,820
49,820
66,820
87,830
96,840
129,840
147,841
163,846
173,853
182,851
185,851
173,852
132,855
170,855
183,854
188,855
189,857
190,858
192,859
195,859
194,859
194,860
194,860
196,859
197,857
195,852
195,847
194,844
195,843
195,837
191,830
189,833
195,836
202,837
207,835
206,835
204,836
200,838
198,841
198,842
198,842
198,843
198,844
198,844
198,844
199,842
200,836
200,834
204,827
212,819
220,814
232,809
242,798
249,788
263,780
277,780
290,784
317,787
329,796
343,798
351,811
372,843
385,844
392,849
420,844
434,845
449,851
500,856
525,859
541,861
553,861
561,864
565,864
567,865
567,865
569,866
571,866
572,866
575,868
576,869
576,870
576,870
574,870
575,867
575,867
574,866
574,863
571,853
573,853
576,853
576,853
575,852
575,852
579,851
585,850
586,849
585,849
576,853
574,856
574,858
574,860
573,860
573,861
573,861
573,861
573,861
575,858
674,867
685,874
769,884
779,887
783,888
633,820
628,801
640,795
645,795
655,793
676,801
694,805
736,818
762,834
757,830
764,831
789,853
802,862
807,867
837,863
872,863
902,873
926,872
942,873
956,876
967,880
974,882
976,884
975,886
975,887
975,888
976,889
974,889
975,889
978,888
978,888
977,888
977,888
976,886
977,886
977,886
977,882
978,880
978,872
974,873
972,867
972,868
977,869
983,868
981,868
981,868
981,868
980,869
979,873
977,876
977,877
977,877
977,878
977,879
977,879
977,878
978,876
979,870
981,865
984,857
1084,871
1170,892
1169,896
1049,834
1039,818
1040,810
1047,808
1064,816
1088,821
1112,822
1133,824
1150,840
1152,838
1166,859
1188,868
1194,872
1204,873
1216,876
1245,875
1288,878
1305,881
1316,884
1329,888
1336,891
1343,895
1343,897
1346,898
1345,897
1279,914
1330,909
1341,907
1339,904
1342,903
1343,903
1343,902
1342,900
1343,899
1343,898
1342,898
1344,898
1344,889
1342,874
1344,875
1343,873
1343,876
1349,877
1352,879
1356,884
1355,885
1351,889
1345,892
1344,893
1344,894
1343,894
1344,894
1344,894
1343,893
1343,892
1342,891
1341,889
1341,884
1346,876
1352,869
1358,863
1364,858
1372,846
1382,839
1391,832
1400,832
1410,829
1427,830
1441,832
1464,835
1492,849
1503,856
1509,856
1532,853
1551,874
1586,883
1576,879
1590,891
1608,894
1625,899
1642,895
1657,893
1667,892
1673,892
1645,904
1579,900
1552,898
1607,909
1617,912
1618,911
1640,912
1590,887
1652,903
1672,900
1675,896
1674,895
1666,892
1668,890
1673,887
1679,884
1678,870
1674,870
1672,871
1671,871
1673,870
1676,872
1682,873
1682,874
1681,881
1680,887
1678,888
1677,890
1676,890
1676,889
1677,890
1677,891
1677,891
1676,891
1677,890
1676,889
1676,888
1676,884
1677,877
1677,869
1680,865
1685,859
1695,853
1705,847
1715,840
1727,835
1736,835
1750,837
1770,839
1809,855
1812,860
1816,859
1828,859
1840,853
1849,879
1853,886
1865,885
1863,884
1867,881
1860,883
1858,883
1860,882
