X,Y
1827,695
1816,736
1731,871
1719,872
1674,879
1647,882
1635,885
1637,892
1630,894
1630,899
1632,901
1631,900
1630,898
1634,898
1638,894
1640,886
1642,885
1629,887
1625,889
1628,893
1630,894
1632,894
1633,894
1633,887
1631,877
1624,860
1603,843
1589,835
1551,825
1504,822
1478,828
1446,827
1380,869
1362,877
1294,881
1220,896
1189,896
1143,897
1125,900
1120,906
1117,907
1117,908
1116,909
1118,909
1121,910
1123,909
1130,909
1102,887
1115,898
1120,901
1123,900
1124,899
1124,898
1123,892
1119,875
1108,859
1078,841
1031,829
1006,824
965,826
875,847
834,874
826,895
723,893
650,890
597,890
579,889
570,895
566,898
567,897
561,897
562,898
566,898
567,900
570,898
566,895
560,893
554,891
552,891
561,891
564,891
563,891
563,890
562,881
563,876
560,867
540,851
527,833
498,817
461,813
440,818
390,827
352,818
303,746
299,857
279,868
243,887
296,882
304,882
307,883
229,896
130,886
129,883
129,881
126,881
126,880
124,880
123,872
131,867
135,862
130,856
120,858
113,859
117,867
76,867
95,867
86,864
84,860
93,858
