X,Y
1905,405
1875,368
1876,294
1893,613
1898,700
1892,718
1845,469
1782,393
1792,403
1803,214
1776,296
1790,185
1791,186
1770,249
1817,116
1821,124
1820,106
1812,142
1770,206
1792,165
1778,178
1763,204
1751,236
1754,225
1753,220
1745,219
1734,220
1726,213
1721,212
1716,199
1709,192
1700,188
1700,200
1695,233
1692,244
1685,237
1664,250
1658,253
1668,208
1659,211
1663,205
1639,269
1644,277
1648,291
1630,284
1622,304
1621,291
1617,286
1619,309
1602,299
1588,295
1564,293
1570,332
1569,326
1560,318
1538,304
1543,303
1549,321
1543,323
1526,302
1522,288
1524,290
1515,287
1511,278
1513,279
1512,267
1515,280
1502,273
1500,267
1503,270
1469,269
1467,270
1450,253
1440,254
1441,233
1443,233
1425,241
1418,246
1413,258
1395,238
1399,240
1392,205
1400,235
1389,224
1386,227
1364,229
1358,227
1357,200
1362,206
1352,211
1337,195
1342,212
1346,256
1342,257
1337,286
1306,314
1290,317
1281,328
1283,323
1284,370
1277,397
1281,370
1276,331
1272,294
1265,295
1256,298
1250,309
1254,294
1242,277
1245,270
1250,253
1252,277
1246,281
1230,410
1226,453
1207,449
1216,418
1211,379
1187,379
1178,523
1174,555
1153,537
1136,497
1152,372
1153,394
1155,396
1148,380
1151,388
1154,330
1155,272
1157,214
1158,148
1160,222
1160,191
1158,159
1157,152
1149,138
1138,146
1140,90
1140,178
1138,178
1132,200
1126,202
1120,220
1115,189
1117,235
1118,270
1124,295
1106,278
1092,272
1093,263
1081,262
1072,260
1073,353
1072,372
1052,318
1039,281
1035,263
1026,245
1021,247
1021,246
1006,233
987,243
963,271
955,266
946,188
930,210
938,250
941,252
930,271
914,269
900,267
899,232
879,218
865,217
882,177
890,192
892,183
895,183
892,187
874,189
871,191
862,214
864,227
864,253
844,258
836,264
811,270
814,275
823,327
848,320
835,356
829,387
818,357
816,385
808,365
797,327
779,324
785,374
784,367
781,371
766,309
754,263
759,229
732,227
710,251
709,274
716,447
708,428
685,423
648,398
651,402
666,391
676,338
676,345
665,253
657,250
658,244
663,263
664,276
661,277
662,325
659,313
643,267
640,266
636,253
623,230
614,207
605,223
606,219
585,192
585,155
580,154
580,175
565,160
557,142
534,155
533,155
531,146
513,123
513,131
511,135
498,142
474,167
479,173
472,174
446,184
445,167
447,148
435,170
424,215
381,243
389,230
402,228
400,250
393,279
396,265
392,274
385,264
396,312
399,348
400,362
395,430
377,381
358,399
352,340
349,389
334,403
337,416
317,436
323,453
328,469
321,444
311,460
314,447
315,415
318,350
323,253
318,206
310,271
309,213
292,181
292,294
296,377
288,448
283,389
285,397
265,467
244,319
225,514
240,477
238,355
235,303
240,274
256,242
262,269
261,264
244,196
227,214
226,223
208,376
164,423
175,307
166,411
177,481
171,416
177,189
177,167
179,173
180,232
170,264
174,267
168,271
172,218
155,182
160,173
149,142
150,151
136,153
139,166
137,145
121,154
108,156
112,179
99,212
98,193
-74,290
-91,367
-14,333
-114,423
-45,420
-37,387
-4,373
0,402
3,440
4,508
5,532
6,509
-7,519
-33,523
-38,509
-43,506
-2,491
8,400
36,351
44,334
37,298
-16,730
0,557
-3,472
29,405
34,565
10,331
48,311
46,268
29,251
