X,Y
106,454
114,535
129,537
127,473
158,905
162,901
166,901
166,900
166,903
166,903
166,905
166,905
166,907
166,907
165,908
166,908
166,906
166,906
166,906
167,906
166,905
164,900
151,892
141,887
142,886
154,886
169,887
182,889
178,889
174,891
167,895
163,898
163,900
163,900
163,900
163,900
163,900
163,900
162,900
162,900
162,899
163,896
165,894
166,890
168,886
173,878
175,871
179,862
187,856
193,852
203,850
212,849
225,848
240,845
255,848
274,849
301,851
334,857
340,859
349,864
387,891
407,894
421,890
429,892
460,891
486,891
517,890
537,889
564,890
579,890
596,890
606,889
616,890
622,892
624,898
626,903
627,905
629,905
630,904
627,906
625,905
625,905
624,908
625,908
627,909
628,908
628,908
630,908
629,907
629,906
628,901
625,889
610,890
593,881
597,884
603,886
618,889
633,889
636,884
634,885
632,886
632,890
631,894
631,897
631,898
631,898
630,898
630,898
630,898
628,898
629,895
629,892
629,887
630,883
633,880
636,871
640,864
645,853
653,847
661,842
671,840
685,838
700,838
716,838
730,839
745,841
758,846
788,847
808,853
825,856
858,872
872,879
889,881
898,886
907,888
969,897
992,892
1016,890
1036,889
1055,888
1069,887
1085,887
1090,888
1096,892
1101,896
1101,898
1104,900
1104,900
1100,902
1100,902
1102,903
1103,903
1103,903
1104,902
1104,902
1105,900
1107,899
1109,896
1107,896
1106,896
1105,892
1091,883
1092,878
1087,871
1073,872
1077,873
1086,881
1099,885
1112,885
1114,878
1111,878
1109,883
1107,888
1106,892
1107,893
1108,892
1108,892
1108,893
1108,893
1107,891
1108,889
1107,888
1105,887
1105,886
1105,882
1107,876
1109,868
1112,864
1115,858
1120,853
1144,852
1141,847
1148,846
1161,843
1176,844
1188,843
1201,844
1219,846
1243,853
1260,858
1276,865
1290,872
1312,875
1321,875
1334,876
1345,878
1360,880
1388,884
1413,887
1445,886
1461,886
1479,885
1491,885
1505,885
1512,885
1517,887
1520,889
1522,891
1521,893
1523,893
1522,894
1523,893
1520,896
1518,897
1516,897
1515,896
1518,895
1517,889
1519,889
1520,889
1520,889
1519,888
1519,885
1519,877
1516,869
1510,864
1513,866
1513,868
1516,870
1524,872
1526,874
1528,875
1533,876
1533,881
1532,885
1529,887
1524,888
1521,890
1520,890
1520,890
1520,890
1520,890
1521,889
1521,888
1521,888
1522,885
1522,884
1522,884
1522,883
1521,880
1521,877
1520,873
1520,869
1521,862
1523,855
1524,851
1526,849
1529,844
1536,841
1545,838
1552,836
1564,835
1573,835
1583,836
1599,837
1611,838
1621,840
1638,846
1650,856
1676,863
1695,867
1700,865
1707,864
1714,862
1725,861
1729,861
1746,863
1751,867
1767,870
1780,871
1784,873
1812,872
1833,871
1845,872
1846,873
1837,885
1841,884
1868,878
1875,876
1879,876
1863,880
1862,880
1866,881
1866,886
1864,886
1859,885
1840,885
1839,885
1775,871
