Left Knee Angle,Right Knee Angle,Left Ankle Angle,Right Ankle Angle
157.66020633384954,158.97895439186314,228.5646389721157,242.84121548827264
156.62146658055175,161.84050953321324,248.2151117875597,240.86888042414827
166.80301886177202,164.2371866600003,237.1015777324515,228.65974891499405
170.36210394057437,171.64751737027692,243.15362974391047,240.17110735635424
175.18878917837492,174.23788617980983,240.0668270752288,241.4073453641741
181.8565875124109,176.5758233979368,234.6210394471969,247.70081173034154
188.37059154444918,179.44384964421693,237.52880770915152,249.66104091472445
186.89994085047786,178.1244342815747,239.72197708607428,256.6696431790705
184.4676705623446,179.630354938153,242.590705763278,259.76173966707023
180.12680044319032,178.16794793610535,240.48778514717517,261.0931549629892
180.48861791098412,175.68050274238576,234.63505068460196,261.38688886087476
178.66037114962523,167.6824262021283,236.01748815992534,257.9247114168065
182.32098285696205,161.29905596869546,238.38456508479393,243.37643459048837
182.381489461445,151.20636253640532,240.2285422984484,235.60180930108962
182.62416345405308,144.12608236881846,243.5885270331674,242.75502300333517
180.81786345958037,140.50411833537984,246.98829634472696,243.42632383736122
178.32760563891074,154.6343363010161,245.2248594311681,234.21720552390988
170.36708521759607,167.99955020124904,247.484778390217,238.6867864346625
157.8508053346329,169.55364597926447,251.16438792128585,245.21410538252286
162.46919473506685,150.39698424042686,238.8983145588421,247.55724663470565
175.97516065693375,157.02029702528026,240.16772920140556,250.57837641139358
177.42574717702564,164.18329186808057,247.0268743458664,243.57688687983193
181.72585854620536,172.6660422703709,252.48423855906617,237.94407861985556
180.28355758355295,172.74405650443703,258.7998820144424,237.5918411454881
179.93012713279333,175.1083491896863,262.6828599242229,245.82057964694835
177.40028580182195,171.5207370577682,262.3137293137027,242.57200631933813
174.00517566438594,164.32680850231563,261.43310739506063,241.71098127428297
152.12184030240402,170.19495768248555,259.8954416029854,240.99597111244717
179.22674562696253,124.08757207514782,236.52372170389734,253.36244604881918
150.9980608252556,178.04790142782676,190.9589673107786,242.2577216825448
113.45153418445982,183.44637654742013,243.67552142723488,245.97767280734053
110.09470098892089,173.95134662180286,260.97204437664305,258.7636093262752
137.8030896972647,159.22990674097267,234.45023958915937,252.46639157096968
153.04518762760398,167.9952533053864,225.36493633573065,245.76951953885938
146.66163079427776,165.32271773338903,251.79104539863022,249.25228567135287
156.30292542413744,171.01868167104513,248.25062299209097,253.94850493475633
163.49678802804087,176.15202781180705,243.27381116233857,259.1729473517317
170.06119329825395,175.3561256249793,237.583314097034,264.74251264131345
178.2685016349363,173.81690025945633,244.251602638088,265.42487192881146
172.5655127915032,177.2248089652356,-470.3320800614715,264.44954070433755
170.29618503879408,178.62689251213362,247.30002943868573,262.3447331820319
167.0558363989269,173.44746260825346,241.4513102355693,256.85620134495565
169.4983789167531,160.2071087890356,239.59992233932917,250.2630985044991
170.43485397103115,145.81832708523444,241.55707137563667,243.98460462701487
179.37747563027816,131.7922232002554,240.66170522767132,229.88357817632095
169.9529293580961,129.68906618635438,246.94356096702668,239.052118595585
168.6475981577538,126.74389517256444,249.08717561055076,239.82218361036925
176.00892272087358,149.28014082930085,263.88329065862604,237.89374404488217
176.30358021801678,165.25796411445268,250.08435476054566,254.580069564705
165.11306331042638,160.972423274549,247.75800563725775,252.5205847183191
180.1609427775784,162.38871646237146,246.68817342507003,251.2185083493874
183.12154043078053,172.97022708191471,252.77611409041845,243.02615329797302
182.62615501922255,181.28897076987576,253.62645067294972,239.05372768450707
185.55884387055715,175.28693588560236,256.30089342490885,241.24281990256833
188.98699338945562,176.6617963355187,256.5469381325115,245.67001333284176
183.51932710572342,178.2259191411821,258.4826897052887,242.55483416833334
170.19067169559213,171.89685805685176,247.52694706605513,234.42677451466326
164.8717976573205,177.6658026358554,247.85481996177674,238.4846765886303
155.8169021196524,177.82065043308458,242.90346333015688,241.7143956881404
117.29524595345809,180.41776152297743,245.85157697257657,241.74326593990907
115.47300311645965,176.4517610095824,245.68952378885706,245.06754123539244
114.1947251761179,175.12535466929808,250.44161314778225,248.74631280809032
147.60425011400858,172.12881806316898,206.04681202817983,252.43146194818266
166.44303799289014,166.18526543974087,200.32313682966296,242.5664636307851
168.48727256776704,173.04704253182607,257.57634960764426,245.62426460036974
152.03979851669064,176.01772041810906,266.6583895130939,-472.02479580910324
158.9499939841508,173.22764468871878,238.4684148883111,266.8104179604218
166.39388186503277,176.43861965171985,245.01618666603818,264.1993005914845
167.4246640646457,176.78619068686803,245.35712327039442,262.37760349733156
176.5150649426001,175.00649292729594,239.50786994483192,253.0102142364651
170.90199988824048,172.68161874020893,244.06079639828644,241.62447814396495
179.4732055442967,154.54568979534076,237.72976915818919,234.958070598461
174.11423166432985,126.28526712513887,242.6929869884561,262.40917456833324
180.24276644577665,131.63993379364226,242.33261223585225,241.08087012690348
168.3478543143073,137.31483050108827,256.6899293766438,241.03936454794078
159.72590301627568,141.45742577407353,264.4545830572204,239.03121862430743
161.1147461260313,150.64260284184334,262.0790276861993,238.2799074751007
