X,Y
-111,247
42,868
30,867
29,860
15,853
19,870
26,877
46,877
73,878
96,877
131,877
162,879
189,891
205,891
218,891
227,893
231,896
231,897
228,897
228,900
232,901
233,901
231,901
231,901
232,900
233,900
233,898
233,897
232,897
231,894
231,890
230,890
231,883
230,884
237,882
238,883
240,883
240,883
240,886
240,889
237,892
236,895
234,895
233,895
232,899
232,899
232,900
231,900
231,899
231,898
231,893
232,883
237,869
249,860
258,847
269,836
288,826
313,825
332,816
355,814
381,822
412,826
435,830
463,843
496,872
514,890
548,892
585,893
628,899
667,908
696,906
722,907
742,909
758,910
770,913
769,917
762,921
767,922
771,921
771,921
767,922
767,924
766,926
768,926
768,926
768,927
769,927
772,927
772,926
772,924
771,920
773,916
779,913
783,907
790,905
787,906
781,910
779,913
778,915
778,916
776,916
776,917
776,917
775,916
774,915
773,914
774,911
774,905
776,895
782,886
795,875
807,867
821,857
839,854
857,853
879,852
907,852
939,855
964,857
995,875
1012,885
1031,893
1061,902
1089,905
1139,927
1174,920
1201,919
1224,918
1235,917
1246,919
1251,926
1250,927
1252,930
1258,928
1258,928
1258,928
1256,927
1256,927
1255,928
1252,929
1254,929
1256,929
1259,929
1259,928
1259,928
1260,928
1258,925
1257,926
1257,923
1259,922
1266,917
1272,915
1273,915
1315,915
1303,914
1285,916
1271,917
1266,917
1265,917
1263,917
1260,917
1259,918
1258,918
1258,918
1257,917
1257,914
1259,905
1261,898
1271,879
1284,867
1297,858
1320,855
1338,856
1354,861
1377,856
1391,857
1419,859
1463,869
1478,886
1489,894
1506,894
1531,900
1579,915
1584,911
1622,916
1657,918
1684,920
1700,921
1703,919
1711,920
1710,923
1717,925
1722,927
1718,928
1717,928
1631,928
1634,927
1696,929
1702,929
1708,929
1709,930
1710,930
1711,931
1711,931
1713,930
1714,929
1714,926
1704,920
1706,920
1706,920
1708,921
1712,919
1729,915
1735,915
1731,913
1728,913
1722,914
1722,914
1722,914
1722,914
1723,914
1725,914
1725,914
1801,915
1766,914
1735,914
1725,913
1723,910
1724,907
1734,900
1746,890
1770,888
