X,Y
1902,921
1904,917
1903,917
1887,909
1883,912
1875,915
1867,915
1869,915
1870,914
1876,914
1881,915
1884,916
1884,916
1884,916
1883,916
1874,916
1871,916
1867,914
1868,908
1869,903
1871,894
1871,891
1867,887
1868,890
1852,892
1856,892
1841,892
1831,886
1824,885
1820,885
1806,896
1794,898
1798,898
1786,885
1778,899
1771,899
1757,899
1733,901
1712,901
1691,909
1672,918
1655,923
1634,929
1617,929
1595,929
1581,928
1574,926
1571,927
1572,928
1575,929
1573,932
1571,932
1570,932
1569,933
1569,933
1569,934
1569,934
1567,934
1567,934
1567,934
1568,935
1569,936
1569,936
1569,936
1569,936
1569,936
1569,937
1569,936
1571,936
1571,936
1571,933
1577,923
1580,924
1586,919
1585,914
1576,926
1566,929
1561,929
1562,929
1563,931
1564,932
1565,934
1565,935
1565,936
1566,937
1566,937
1566,936
1567,936
1567,934
1567,931
1567,927
1567,921
1566,916
1562,911
1557,904
1550,895
1542,886
1535,876
1528,868
1519,864
1510,858
1500,854
1490,851
1479,851
1464,853
1444,853
1435,850
1421,852
1411,857
1392,867
1362,888
1344,902
1330,919
1304,926
1276,921
1254,924
1234,929
1215,931
1193,930
1174,931
1162,929
1154,928
1148,928
1143,928
1142,929
1138,931
1137,934
1136,936
1135,936
1135,936
1135,937
1134,937
1132,937
1133,937
1133,938
1133,938
1134,939
1134,939
1134,939
1134,938
1134,936
1134,935
1134,935
1134,935
1134,931
1137,927
1141,924
1158,915
1157,917
1147,924
1137,928
1131,928
1128,927
1130,928
1130,932
1131,936
1131,937
1131,939
1131,939
1131,939
1131,939
1132,938
1132,936
1132,934
1133,931
1133,928
1133,924
1132,921
1131,914
1127,907
1122,897
1120,888
1112,879
1101,873
1091,864
1084,857
1072,849
1056,845
1044,840
1030,841
1014,847
982,851
949,862
943,863
939,861
927,880
900,905
882,910
871,917
849,911
806,905
767,906
735,911
712,910
697,911
685,912
677,914
673,916
672,917
669,918
666,920
664,920
664,921
664,921
666,922
665,922
664,922
664,923
664,923
661,923
662,923
662,920
663,920
663,919
663,919
664,919
664,918
667,917
668,910
670,901
687,893
690,887
688,891
672,895
660,902
659,905
656,905
654,906
656,911
657,918
657,919
658,920
658,920
658,922
658,923
659,923
659,922
660,921
660,919
661,914
661,910
661,906
661,901
660,895
660,892
658,885
655,879
649,872
642,863
634,857
627,849
618,843
609,840
598,838
583,836
569,838
557,839
545,841
533,845
506,854
477,869
467,882
452,892
433,900
415,909
400,909
373,905
357,901
357,903
318,901
328,902
280,902
273,901
259,901
252,900
245,901
242,901
240,904
238,906
236,910
233,913
233,914
237,914
237,914
238,914
237,914
235,914
233,914
233,914
232,914
232,914
233,914
233,912
235,910
236,910
236,908
236,907
236,907
236,906
237,905
240,902
240,891
263,889
264,888
264,878
262,863
256,874
244,891
238,898
235,900
231,903
232,906
233,908
234,911
235,915
235,915
235,917
235,917
235,917
234,916
234,916
234,915
234,915
234,914
234,907
234,904
233,902
72,724
73,510
64,516
226,878
229,876
230,874
230,870
224,865
218,860
211,858
203,856
192,856
181,856
166,856
147,857
126,857
107,857
