X,Y
1966,915
1974,907
1972,909
1815,930
1817,925
1818,923
1814,923
1810,925
1808,928
1805,933
1803,938
1801,943
1799,943
1799,942
1799,942
1799,941
1799,940
1800,939
1800,939
1801,939
1801,939
1799,941
1799,939
1799,938
1800,932
1802,929
1804,929
1805,929
1805,929
1805,929
1805,929
1805,929
1805,929
1802,921
1798,912
1793,909
1791,912
1791,923
1792,927
1794,931
1799,934
1803,936
1805,938
1806,939
1805,938
1805,938
1805,938
1805,938
1805,938
1805,936
1803,934
1803,932
1802,928
1802,924
1801,921
1798,915
1795,909
1793,902
1790,899
1785,895
1781,891
1777,885
1770,876
1761,873
1751,867
1743,866
1732,867
1721,869
1707,869
1698,870
1682,870
1657,884
1629,903
1604,917
1583,923
1571,926
1553,928
1518,938
1483,933
1457,936
1429,937
1408,939
1387,940
1379,941
1374,942
1369,944
1369,945
1368,945
1368,945
1368,947
1369,946
1371,946
1370,946
1368,946
1367,946
1366,946
1367,946
1368,946
1368,946
1366,946
1365,946
1365,947
1366,947
1366,947
1364,946
1364,945
1364,944
1363,943
1362,943
1363,943
1364,942
1365,942
1365,942
1365,942
1365,941
1367,941
1369,941
1369,941
1371,942
1371,942
1372,942
1372,942
1372,942
1372,942
1371,941
1369,941
1369,940
1369,939
1369,934
1368,930
1368,926
1366,921
1362,915
1358,908
1356,901
1351,897
1347,889
1341,884
1333,877
1325,872
1312,869
1298,866
1288,865
1274,866
1256,869
1237,869
1214,880
1182,904
1159,919
1167,756
1126,903
1089,925
1057,925
1025,930
999,937
970,937
947,938
930,938
919,938
912,938
907,938
901,939
899,939
897,939
895,939
899,939
899,939
899,939
897,939
895,939
895,939
895,940
896,940
897,940
896,940
895,940
896,941
896,942
897,943
897,944
899,944
899,938
896,933
894,930
893,930
893,931
893,929
892,929
875,928
876,927
878,927
884,929
885,930
887,932
888,934
889,935
890,935
891,935
894,935
896,934
897,933
897,930
896,927
896,925
895,920
894,912
893,905
888,896
883,890
879,880
872,873
865,867
857,860
846,855
832,852
820,853
805,856
790,856
771,858
739,862
717,876
698,893
679,903
656,903
646,905
617,909
584,908
566,908
534,917
504,922
482,924
465,923
447,922
438,922
433,922
429,924
427,924
424,925
421,925
420,925
419,925
418,925
419,926
420,926
419,926
420,926
421,926
420,926
421,926
420,927
420,928
419,929
418,929
418,929
419,929
419,929
420,929
420,928
420,927
418,926
417,923
417,923
418,922
418,921
417,920
413,918
413,918
413,918
405,915
408,916
408,916
416,919
418,920
420,921
421,922
421,923
421,923
420,922
420,922
420,922
420,922
421,921
423,921
424,921
423,921
423,917
423,913
421,909
418,904
416,900
415,896
412,893
410,888
407,882
404,876
398,869
390,865
383,862
373,861
361,861
344,857
331,856
291,857
283,867
273,887
260,897
243,898
225,895
203,895
183,899
166,901
134,907
116,914
89,917
72,916
59,915
51,916
46,917
45,916
42,917
44,916
45,916
44,915
48,916
48,916
48,916
47,916
66,746
62,456
42,440
44,919
43,912
43,907
42,906
41,906
41,905
40,901
40,899
40,898
40,898
39,898
39,898
40,896
41,895
