X,Y
1889,871
1896,870
1884,868
1884,866
1884,864
1882,864
1878,862
1863,856
1854,854
1846,854
1850,857
1853,865
1852,872
1846,871
1843,872
1811,881
1783,879
1796,882
1797,878
1850,877
1731,879
1725,880
1739,880
1716,884
1713,886
1710,887
1710,888
1712,887
1711,887
1711,888
1712,889
1712,889
1712,889
1712,889
1713,889
1713,887
1714,885
1714,885
1715,883
1715,882
1716,883
1716,883
1715,883
1714,883
1713,883
1713,883
1714,881
1717,881
1717,881
1716,882
1711,884
1711,884
1711,877
1706,882
1701,893
1697,892
1689,891
1692,883
1698,879
1699,877
1700,873
1701,875
1705,878
1707,878
1709,881
1709,879
1712,879
1708,878
1710,878
1710,878
1709,876
1707,872
1701,867
1700,861
1695,861
1685,861
1685,856
1681,851
1669,849
1648,848
1637,850
1620,869
1605,890
1604,891
1595,885
1581,886
1561,884
1547,884
1527,885
1488,886
1466,887
1451,889
1440,891
1433,893
1430,893
1428,895
1428,896
1426,897
1424,897
1424,898
1425,900
1425,901
1426,901
1426,901
1426,901
1427,901
1428,901
1428,900
1427,900
1427,899
1427,899
1427,898
1427,895
1431,892
1433,889
1445,888
1448,884
1446,885
1441,886
1441,887
1433,882
1425,890
1423,894
1422,890
1421,884
1422,874
1422,876
1422,877
1422,879
1422,879
1425,881
1425,882
1426,882
1427,882
1427,882
1427,882
1427,880
1426,876
1425,873
1419,867
1414,864
1409,862
1403,853
1399,849
1393,842
1390,833
1384,832
1372,828
1356,828
1338,832
1335,833
1308,862
1294,891
1284,895
1276,900
1271,905
1262,905
1204,900
1173,902
1159,904
1143,902
1134,903
1128,905
1125,907
1125,908
1123,909
1124,911
1122,911
1120,910
1123,912
1123,912
1124,912
1127,912
1128,911
1128,912
1128,912
1129,912
1129,912
1129,912
1129,912
1129,912
1130,912
1130,910
1132,906
1134,903
1134,896
1134,897
1134,897
1129,898
1120,901
1118,901
1116,896
1116,893
1120,891
1124,892
1126,892
1126,893
1126,893
1125,893
1124,895
1124,895
1125,897
1125,896
1125,893
1125,891
1121,888
1116,880
1112,873
1107,867
1102,859
1095,849
1086,843
1079,839
1074,837
1070,833
1063,834
1049,836
1031,838
1023,838
1013,840
974,882
957,901
947,900
943,904
902,899
893,903
858,903
835,906
817,909
801,909
795,912
791,912
788,913
788,914
786,914
787,915
786,916
785,916
784,917
788,918
789,918
789,917
790,917
791,917
791,917
790,917
791,918
791,917
791,916
791,913
794,905
797,899
798,895
799,894
799,895
798,897
792,903
783,903
784,903
784,900
785,894
786,893
786,894
786,895
785,895
785,896
785,897
785,899
786,902
787,902
787,901
787,900
786,897
781,890
774,884
767,877
765,870
760,865
758,861
754,855
753,851
748,846
744,846
731,849
717,851
696,858
683,874
661,888
648,897
630,904
619,906
606,905
594,908
574,907
592,909
605,911
607,913
606,914
607,917
483,915
475,915
469,916
469,916
469,916
466,916
465,916
466,916
469,917
470,918
470,918
469,918
470,918
469,918
470,917
470,917
470,917
471,916
471,910
472,903
474,896
478,897
481,896
482,897
478,899
470,901
462,902
463,901
465,900
466,895
466,894
468,896
468,897
467,898
468,902
468,904
467,906
467,907
467,908
468,909
468,908
468,907
467,903
462,897
463,896
460,895
458,892
457,888
456,885
454,879
442,875
442,869
440,867
429,867
353,893
392,866
404,861
406,856
396,857
374,859
367,867
346,883
325,887
302,901
284,906
276,905
262,904
280,908
252,906
252,907
271,913
245,910
201,909
175,910
168,911
164,912
160,912
158,912
162,912
163,912
165,912
163,912
163,911
164,911
166,911
165,911
163,909
163,908
164,907
164,904
165,903
166,897
166,891
166,885
167,887
167,891
164,898
157,911
154,910
152,909
152,901
151,894
151,893
147,885
148,886
147,887
129,887
104,907
108,901
