X,Y
1927,380
1873,396
1886,393
1884,381
1893,337
1906,321
1864,918
1861,918
1839,915
1818,916
1775,919
1754,923
1736,926
1774,944
1787,948
1692,945
1871,946
1684,941
1671,939
1667,938
1660,938
1655,939
1654,940
1657,941
1658,942
1659,942
1667,942
1669,942
1671,942
1664,942
1663,942
1666,941
1714,933
1718,929
1711,926
1709,925
1706,925
1698,920
1688,918
1665,919
1648,921
1640,924
1643,923
1649,929
1651,933
1653,935
1654,935
1655,935
1657,935
1658,935
1660,933
1661,931
1661,929
1664,926
1664,924
1664,919
1656,911
1648,900
1610,902
1584,928
1602,884
1593,876
1583,862
1572,855
1561,856
1527,865
1493,915
1498,907
1464,916
1445,929
1438,925
1436,926
1425,922
1400,920
1353,923
1303,931
1280,935
1259,935
1318,933
1233,936
1222,939
1419,938
1393,942
1219,942
1205,943
1206,947
1411,931
1225,941
1208,942
1206,942
1206,942
1206,942
1219,942
1213,941
1216,928
1221,928
1222,925
1225,895
1225,902
1223,906
1214,913
1205,915
1199,923
1196,925
1201,930
1203,936
1205,938
1205,937
1206,938
1206,938
1206,937
1207,937
1207,935
1207,932
1207,929
1206,924
1197,916
958,939
955,948
955,951
1029,953
954,953
1019,948
1038,927
1044,882
1050,851
1042,859
1024,861
1010,866
969,908
955,925
946,930
932,931
908,934
885,936
844,934
893,942
923,945
940,947
948,946
846,945
937,944
950,943
950,939
948,933
946,922
945,914
705,933
696,940
695,943
694,943
692,943
698,942
703,939
706,935
715,921
725,900
724,881
712,889
699,896
688,908
675,922
676,927
675,931
683,935
686,937
490,938
461,937
672,936
447,935
680,935
583,934
580,933
684,927
427,932
421,936
416,937
416,938
418,939
418,940
415,940
416,940
416,940
496,897
459,903
450,901
447,880
417,912
397,913
384,913
371,916
312,919
260,926
251,928
399,931
415,930
417,929
421,929
412,928
187,931
251,935
170,935
161,935
164,934
191,937
167,937
164,936
160,932
159,930
162,930
166,931
168,930
174,920
175,902
175,892
175,894
175,893
165,895
146,896
142,900
136,901
142,901
145,902
146,902
147,903
148,904
149,904
149,905
150,904
150,905
151,905
153,904
