X,Y
52,719
57,892
78,898
77,901
72,910
69,910
67,907
66,903
66,902
72,890
85,887
103,871
135,856
179,846
210,841
261,844
323,882
341,893
402,901
493,905
523,909
578,909
598,916
600,917
607,920
605,919
604,918
606,918
606,919
609,920
597,904
625,763
606,908
605,910
605,910
605,908
606,904
609,894
630,869
650,855
689,841
730,838
755,838
823,847
854,849
896,882
917,906
1026,904
1061,907
1122,904
1148,906
1152,911
1156,915
1154,916
1153,916
1151,915
1150,915
1150,914
1148,913
1144,899
1146,897
1149,897
1149,899
1149,900
1149,901
1149,900
1152,897
1156,888
1168,871
1184,857
1215,841
1254,829
1277,831
1322,837
1361,840
1387,837
1435,881
1472,894
1504,894
1583,891
1609,892
1617,895
1621,898
1623,900
1621,900
1618,899
1622,898
1623,898
1623,898
1612,892
1604,882
1610,881
1624,880
1625,881
1628,881
1623,882
1621,882
