X,Y
1888,878
1888,879
1884,879
1881,879
1873,879
1864,879
1848,882
1833,885
1825,888
1814,893
1804,894
1798,894
1790,894
1787,893
1788,895
1789,896
1789,897
1790,896
1787,900
1781,900
1783,900
1785,900
1784,901
1784,901
1784,901
1784,901
1785,901
1784,900
1785,898
1784,894
1782,894
1782,893
1782,892
1782,892
1782,892
1783,892
1783,886
1783,884
1783,884
1783,884
1783,886
1784,887
1786,889
1786,892
1786,894
1786,895
1785,896
1784,897
1784,897
1784,897
1784,896
1786,893
1789,887
1791,885
1791,881
1789,877
1785,870
1778,859
1768,851
1760,844
1751,840
1739,836
1727,836
1712,833
1697,833
1675,839
1641,857
1629,859
1613,865
1604,871
1591,876
1572,879
1553,884
1525,891
1500,892
1467,899
1445,900
1429,907
1421,909
1416,910
1418,910
1414,910
1414,909
1416,909
1420,908
1420,908
1420,907
1419,907
1418,906
1418,907
1417,907
1415,907
1416,906
1417,899
1414,897
1414,894
1410,894
1410,894
1412,894
1414,894
1415,893
1399,885
1402,886
1405,887
1408,888
1411,889
1413,893
1413,897
1414,898
1415,898
1416,898
1416,897
1419,895
1421,891
1421,884
1421,878
1420,875
1416,869
1409,857
1401,845
1395,839
1386,832
1372,828
1361,826
1348,823
1332,824
1316,828
1296,841
1260,854
1258,854
1242,857
1222,870
1205,883
1187,883
1144,891
1122,896
1096,900
1075,900
1052,900
1030,904
1015,907
1004,906
1000,907
999,907
998,906
996,906
998,905
999,905
998,905
996,905
997,905
996,905
997,905
997,905
997,905
997,905
998,905
998,897
998,884
994,885
992,887
993,888
993,878
986,879
973,880
972,882
975,883
980,886
982,888
982,889
984,890
985,891
987,891
994,892
995,892
995,891
995,890
995,887
994,874
991,865
986,855
980,845
972,835
958,823
943,814
930,812
920,814
907,815
893,817
782,367
789,441
788,844
784,771
761,850
729,862
704,873
677,883
654,890
628,893
612,897
597,897
585,898
578,899
575,902
575,906
571,906
569,907
568,905
567,904
571,904
571,904
571,904
571,904
573,904
573,904
573,904
572,904
571,904
571,904
573,902
573,893
572,887
571,889
567,890
568,887
569,887
565,886
548,882
539,884
538,885
543,885
558,886
565,886
568,887
569,888
569,888
570,889
570,889
570,886
575,886
576,888
576,887
576,876
574,870
573,866
565,851
549,840
547,828
542,822
536,818
527,814
514,815
497,814
484,816
453,818
419,850
412,857
405,866
392,876
369,871
345,868
320,871
303,875
282,878
260,883
236,887
227,890
214,891
206,892
201,893
198,894
198,894
195,894
193,894
192,895
192,895
192,895
193,894
195,894
196,894
197,894
196,894
196,894
197,894
198,894
198,893
198,892
200,890
200,888
200,885
198,885
198,885
195,885
195,885
195,884
197,883
198,883
197,883
194,883
183,882
185,881
181,881
178,877
179,877
181,877
182,877
185,878
187,881
188,880
190,876
202,876
206,876
205,876
204,867
199,857
196,850
181,840
182,832
179,822
173,818
166,811
158,806
133,799
111,795
92,795
89,800
81,807
