X,Y
1877,429
1906,610
1831,767
1807,716
1695,668
1693,703
1666,748
1601,680
1548,538
1500,719
1499,862
1487,763
1499,727
1506,738
1533,632
1546,670
1536,671
1481,808
1441,806
1404,802
1429,707
1389,346
1369,507
1313,394
1220,810
1269,735
1244,699
1230,672
1412,857
1402,850
1371,833
1321,821
1280,820
1116,891
1166,874
1131,874
1096,879
1025,879
986,889
917,902
857,902
826,899
943,895
1075,876
1095,863
1084,850
1074,835
1051,826
805,898
803,909
799,908
786,509
799,576
717,655
657,705
663,729
614,804
539,782
788,880
786,872
783,865
758,846
725,827
708,822
665,816
618,823
587,826
497,830
475,858
449,875
387,890
314,901
287,903
240,901
195,900
181,899
166,902
464,881
397,882
379,882
435,844
273,883
361,827
167,896
155,905
160,905
160,901
158,897
159,898
129,897
143,898
161,906
163,906
165,905
162,904
