X,Y
1860,645
1919,850
1919,850
1923,853
1932,856
1932,849
1932,849
1936,847
1935,844
1930,834
1921,830
1907,826
1894,823
1880,820
1860,814
1847,818
1841,814
1820,815
1810,815
1784,844
1766,851
1750,858
1729,860
1718,861
1693,866
1665,872
1641,873
1624,877
1609,878
1595,880
1586,880
1583,881
1581,883
1584,886
1581,886
1580,885
1581,885
1581,885
1581,885
1581,885
1578,886
1578,886
1578,886
1579,886
1580,886
1581,886
1581,886
1582,886
1582,886
1582,886
1584,885
1584,883
1596,875
1595,872
1594,869
1594,871
1586,878
1582,878
1579,877
1577,875
1578,875
1578,879
1579,881
1579,882
1581,883
1582,882
1583,883
1583,882
1583,882
1582,882
1581,881
1581,879
1581,872
1580,865
1579,860
1576,851
1567,842
1558,834
1549,828
1534,822
1525,819
1508,817
1495,815
1476,813
1464,817
1447,823
1421,868
1405,881
1397,880
1373,878
1358,881
1336,877
1306,879
1286,882
1264,883
1240,887
1222,888
1208,889
1203,890
1196,893
1196,895
1195,896
1191,897
1189,897
1187,898
1186,898
1187,898
1190,898
1192,898
1192,899
1190,899
1190,899
1190,899
1190,899
1189,899
1189,898
1189,898
1189,898
1188,898
1190,883
1191,881
1195,875
1201,877
1201,878
1192,885
1184,885
1182,886
1183,887
1184,889
1187,891
1187,894
1188,895
1190,897
1192,898
1193,898
1193,897
1192,896
1192,895
1191,894
1191,892
1191,887
1191,880
1189,875
1185,867
1176,858
1169,851
1155,845
1144,837
1133,835
1119,834
1101,836
1090,834
1073,837
1052,838
1032,849
1012,865
999,890
989,899
977,895
953,892
916,892
895,892
883,890
862,892
835,898
816,900
804,902
793,903
784,906
781,907
779,910
775,911
772,912
775,912
775,914
776,914
776,914
777,914
778,914
778,913
777,912
776,912
776,912
776,912
776,912
776,911
775,910
775,909
775,904
775,894
793,887
792,888
790,889
782,890
774,890
771,890
772,892
772,893
774,899
774,899
774,900
774,901
774,902
773,901
773,900
772,901
772,900
772,900
772,899
772,898
772,897
774,894
774,889
772,883
770,877
763,869
752,861
740,853
727,843
719,841
706,840
688,841
672,838
655,838
626,842
603,852
595,861
580,876
565,894
548,897
520,897
501,899
484,902
458,903
433,902
414,906
398,908
382,910
372,909
364,910
361,913
359,916
358,920
355,921
354,923
355,925
357,926
358,925
358,924
359,924
358,924
357,923
357,921
356,921
356,920
356,920
355,919
354,918
353,916
352,914
352,912
352,909
352,900
364,886
374,881
371,886
365,889
358,890
352,892
352,902
353,908
354,910
355,910
356,912
356,913
356,912
355,912
354,912
354,912
354,911
354,911
354,910
354,908
353,907
353,903
353,900
353,899
352,895
349,891
342,886
337,881
330,873
324,867
319,861
313,853
306,851
294,848
274,852
244,856
224,858
221,856
204,852
193,854
180,863
171,862
153,880
143,895
136,893
120,889
103,887
87,885
78,893
80,892
93,891
98,890
80,899
77,898
63,903
67,907
45,906
50,909
52,909
39,909
35,905
31,898
27,890
28,890
30,889
