X,Y
1884,656
1792,882
1788,882
1787,884
1792,884
1791,885
1791,886
1791,888
1792,888
1793,889
1793,890
1792,890
1793,890
1793,891
1796,890
1796,889
1795,888
1794,886
1794,881
1794,881
1791,875
1787,876
1786,876
1785,877
1785,881
1785,884
1786,886
1786,887
1786,887
1788,887
1793,887
1795,888
1795,887
1795,887
1794,887
1793,887
1792,886
1792,882
1791,880
1790,873
1789,867
1787,860
1783,850
1777,845
1770,838
1765,831
1757,829
1746,827
1731,829
1714,832
1697,834
1680,836
1650,850
1640,860
1610,875
1595,878
1579,877
1564,876
1540,877
1516,877
1484,887
1464,894
1443,900
1428,900
1419,902
1412,903
1411,903
1407,904
1407,905
1410,904
1409,904
1410,904
1412,904
1412,904
1411,904
1410,905
1410,905
1410,906
1410,906
1411,906
1411,906
1411,906
1408,905
1408,904
1405,902
1405,901
1407,899
1407,893
1403,889
1398,887
1395,887
1396,887
1398,890
1401,891
1403,895
1407,896
1407,896
1407,897
1407,897
1408,898
1409,898
1411,898
1412,897
1412,896
1412,894
1412,890
1410,886
1409,881
1408,876
1408,869
1403,861
1394,854
1384,848
1374,843
1362,839
1351,836
1337,836
1325,838
1311,839
1289,841
1266,854
1237,866
1211,878
1197,888
1181,891
1159,892
1129,907
1101,900
1076,904
1054,907
1035,909
1014,910
1001,913
996,914
995,915
997,916
995,915
992,915
991,915
990,916
991,916
993,916
992,915
991,915
992,915
991,915
992,915
991,916
990,916
991,915
997,912
993,912
990,912
986,911
987,908
987,904
989,901
989,900
982,897
980,898
982,900
984,902
984,904
986,906
989,908
990,909
990,909
991,909
991,909
990,909
990,909
989,909
988,909
989,906
991,904
992,901
992,897
990,890
987,886
984,878
980,871
970,865
959,854
950,847
943,847
930,845
913,844
897,847
879,848
856,852
828,864
801,883
786,894
766,896
743,897
719,919
690,909
662,907
639,912
618,917
595,917
581,918
569,920
566,921
568,921
568,921
568,921
566,920
563,921
561,921
562,921
562,921
565,922
564,922
563,922
563,921
563,921
561,922
561,922
561,921
562,921
568,920
569,919
569,918
564,918
562,918
563,918
562,918
562,914
558,913
557,913
552,913
548,912
549,911
553,910
555,910
557,910
559,910
561,911
561,912
561,912
561,912
560,912
561,912
562,912
563,911
563,908
563,905
562,901
560,896
557,893
553,890
549,884
542,879
535,873
528,866
519,859
509,855
501,852
487,851
469,853
451,855
427,860
400,877
378,888
365,894
347,902
332,905
303,906
278,925
247,917
227,918
211,921
191,920
176,920
167,920
159,921
157,922
155,922
155,923
155,923
154,923
152,923
152,923
149,923
149,923
150,924
148,924
150,924
149,924
149,924
149,924
147,923
147,922
148,922
149,922
154,922
169,918
177,916
173,915
171,912
167,912
165,913
166,912
165,912
159,915
153,918
147,919
145,918
142,917
141,917
136,913
138,908
126,909
128,903
130,904
126,903
130,904
128,904
133,904
137,905
139,905
141,905
141,905
147,906
152,906
152,905
151,904
