X,Y
1857,880
1859,874
1869,870
1880,871
1888,867
1893,869
1873,868
1867,870
1868,868
1876,856
1875,857
1886,856
1883,857
1888,852
1884,852
1890,833
1887,839
1863,850
1829,860
1803,861
1797,862
1753,869
1700,874
1677,879
1636,882
1603,884
1590,885
1580,886
1575,888
1575,892
1576,896
1577,898
1576,898
1572,897
1580,896
1582,896
1577,894
1577,883
1581,884
1576,886
1579,894
1578,896
1578,897
1579,897
1580,896
1580,889
1571,864
1568,851
1541,831
1495,811
1469,795
1422,786
1348,798
1327,807
1269,872
1239,875
1198,880
1085,887
1002,885
971,883
942,887
934,898
928,905
924,907
928,909
926,911
928,908
931,908
931,909
927,896
935,888
932,881
914,882
924,895
927,899
928,901
928,901
929,897
929,883
922,855
904,842
862,819
623,881
749,855
726,811
660,820
624,829
578,854
499,861
446,879
380,888
323,889
307,890
299,902
297,905
291,904
295,902
300,900
300,900
297,899
297,900
303,901
300,893
306,886
297,887
288,887
295,893
298,895
299,896
299,896
300,896
299,893
298,882
296,871
293,849
275,838
73,862
188,824
93,836
156,823
126,824
81,832
70,845
42,854
42,863
42,867
43,868
45,872
45,871
45,870
41,866
42,862
