X,Y
11,828
10,824
-5,804
-12,793
-11,796
-29,800
-22,824
-19,837
45,848
28,843
23,839
19,820
13,805
12,805
13,798
17,796
25,799
33,799
57,808
75,827
100,841
120,845
131,849
144,855
162,860
201,863
238,866
263,868
283,869
297,869
311,872
321,874
325,875
328,878
328,881
328,881
331,884
331,887
331,889
331,891
330,893
329,894
328,893
329,892
329,892
330,892
332,892
333,891
332,891
332,890
331,888
331,884
331,876
330,873
317,867
306,868
308,869
321,871
333,873
339,873
338,874
330,879
328,883
328,884
328,886
328,888
329,889
329,890
329,890
328,890
327,890
327,887
328,881
333,876
341,865
436,883
483,894
414,852
412,833
536,881
523,827
466,823
441,822
450,825
473,828
489,829
501,831
513,840
548,866
583,867
598,872
608,877
635,876
671,878
703,886
728,890
748,890
767,891
778,892
790,894
795,896
796,898
798,901
799,903
802,907
804,908
804,911
803,911
802,911
801,910
802,909
804,909
805,908
805,910
805,908
805,908
805,908
804,897
804,892
801,874
786,870
787,876
788,879
789,891
796,893
803,893
806,894
805,896
804,898
804,900
804,902
803,903
803,905
803,906
803,906
803,906
803,904
804,904
806,897
806,890
806,884
807,875
811,869
824,857
840,850
1023,900
931,847
894,834
890,827
900,833
925,835
950,838
964,841
972,842
990,842
1017,867
1039,888
1057,890
1066,892
1084,893
1123,899
1153,894
1172,891
1199,891
1217,892
1224,894
1229,896
1231,897
1233,901
1235,902
1236,903
1236,907
1236,908
1237,907
1236,908
1237,907
1235,907
1236,907
1235,909
1235,909
1234,909
1227,896
1221,889
1221,883
1211,866
1212,873
1211,875
1211,885
1215,897
1223,899
1230,899
1234,898
1237,898
1235,898
1235,900
1235,901
1235,901
1233,904
1232,903
1232,903
1232,903
1231,902
1231,902
1233,900
1236,894
1237,886
1239,881
1241,872
1248,862
1259,852
1266,847
1278,843
1288,844
1301,846
1322,848
1354,849
1365,855
1377,863
1385,863
1408,865
1427,880
1444,899
1451,901
1458,900
1466,901
1495,909
1521,911
1542,913
1585,910
1602,907
1610,906
1574,914
1558,928
1613,926
1624,924
1629,920
1630,919
1629,918
1629,916
1628,915
1631,916
1629,916
1627,916
1627,915
1626,916
1626,916
1624,914
1623,914
1614,904
1613,899
1613,893
1612,894
1608,890
1607,887
1605,889
1605,897
1609,901
1616,902
1624,904
1634,904
1639,904
1635,904
1634,904
1633,907
1632,910
1632,910
1632,910
1631,910
1630,909
1628,909
1628,909
1627,909
1627,904
1627,903
1628,898
1628,898
1629,891
1631,886
1633,881
1634,876
1638,873
1641,861
1649,855
1656,849
1661,848
1668,849
1674,850
1689,851
1695,853
1705,858
1715,864
1726,865
1732,867
1740,864
1751,866
1764,872
1776,888
1788,895
1790,898
1795,898
1799,897
1808,895
1814,893
1821,893
1826,893
1829,894
1834,896
1835,897
1834,901
1838,901
1844,901
1839,902
1838,901
1837,901
1840,901
1843,900
1842,899
1843,898
1843,892
1841,892
1837,891
1834,892
1820,891
1818,884
1816,880
1817,875
1813,874
1814,873
