X,Y
49,905
48,905
13,844
-5,838
2,860
-18,829
-2,846
7,870
24,892
26,900
29,905
29,908
29,909
26,907
16,905
-30,890
-23,897
-19,898
-15,891
6,894
7,899
-28,883
-44,870
-51,859
-70,794
-59,828
-59,838
-63,839
-61,852
-62,864
-52,865
-36,869
-19,877
0,886
6,889
18,896
28,903
40,908
51,910
61,910
74,909
86,909
101,910
111,910
118,911
125,913
131,913
132,913
134,914
135,915
135,915
134,914
136,914
136,914
139,913
142,913
142,912
140,909
139,908
139,907
138,907
138,906
138,906
137,906
137,906
137,906
137,906
138,907
139,907
139,907
138,907
138,907
138,907
136,907
136,906
136,906
136,907
136,906
137,906
137,905
136,904
135,902
135,902
135,902
134,903
134,906
134,907
134,908
134,913
136,913
138,913
140,914
142,916
142,918
139,918
138,918
136,918
135,918
135,918
134,918
134,917
134,917
134,917
134,915
134,914
134,913
134,911
136,909
137,908
139,907
141,903
141,901
142,900
142,900
142,900
142,900
142,900
142,899
142,898
142,898
142,897
142,897
142,896
142,895
142,895
142,894
142,893
142,891
143,889
143,888
143,887
144,886
146,885
146,883
149,879
150,876
152,873
158,873
169,872
181,873
189,875
207,879
220,883
231,892
241,898
254,904
265,905
277,905
288,904
312,903
333,904
342,904
354,904
366,904
378,905
386,908
397,911
402,913
407,915
409,917
408,916
406,916
404,916
402,916
401,917
400,917
401,917
402,917
403,917
405,917
407,917
408,917
410,917
411,916
412,916
413,916
413,916
414,916
414,916
412,916
411,916
409,916
409,916
408,916
407,916
407,917
407,917
407,917
407,917
407,917
406,917
406,917
406,917
405,916
404,916
404,916
404,916
403,915
401,915
401,915
401,915
401,915
400,914
396,910
395,908
395,907
395,905
384,894
384,896
392,896
395,907
397,910
400,912
403,914
406,915
411,916
412,916
413,917
412,917
411,917
410,917
410,918
410,917
410,917
410,918
410,918
410,917
410,917
409,916
409,914
409,912
407,911
407,909
407,907
407,906
407,904
407,904
408,903
408,902
408,901
409,901
409,900
410,898
411,897
412,896
415,893
415,892
415,892
415,891
415,890
415,890
415,889
415,889
415,888
415,887
415,886
416,884
417,883
418,882
419,881
420,880
421,878
422,877
422,876
425,875
430,874
439,874
449,876
466,878
479,884
490,889
502,895
513,902
526,904
535,905
542,905
550,905
572,905
586,904
598,903
610,903
618,903
626,903
632,903
640,904
647,905
654,907
659,910
664,913
667,914
669,914
671,915
671,915
670,916
669,917
669,918
668,919
668,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,919
667,917
667,916
667,916
667,915
667,914
667,914
667,914
667,914
667,914
667,914
668,914
669,914
669,914
669,914
669,914
669,914
670,914
670,914
670,914
670,914
670,914
670,914
670,914
670,914
670,916
670,916
670,916
671,916
671,915
665,912
657,904
650,898
648,895
650,894
650,890
655,900
659,911
665,913
667,913
667,916
669,916
671,917
675,917
676,917
676,917
675,919
673,920
670,921
667,921
666,921
666,921
666,921
667,921
667,921
667,919
668,918
669,916
669,914
669,911
667,910
667,910
667,910
667,908
667,908
668,906
668,904
668,901
669,898
669,898
669,897
669,897
670,896
671,895
672,895
672,893
673,892
674,889
675,888
677,887
677,886
678,885
679,883
681,880
683,877
687,875
689,873
690,872
692,872
696,869
705,868
720,869
730,874
741,880
748,886
761,890
774,895
783,899
794,900
804,900
814,902
831,902
846,902
858,901
869,901
877,902
887,902
898,905
908,906
914,909
922,911
928,914
930,915
930,917
929,918
929,919
931,920
932,920
931,920
930,920
929,920
929,920
929,920
929,919
930,919
930,919
930,918
930,918
931,918
931,918
931,917
931,916
930,917
929,916
929,916
929,914
929,913
929,913
929,912
929,912
929,912
929,912
929,913
929,913
928,913
928,914
927,914
927,912
926,910
926,910
926,910
927,910
928,911
928,909
929,912
928,912
928,912
928,916
928,916
933,916
937,916
937,916
937,917
934,918
931,919
930,920
930,920
931,920
932,920
935,920
936,918
937,917
937,916
937,914
937,912
937,910
937,910
937,908
937,906
937,905
937,903
937,901
937,900
938,897
939,895
941,894
945,893
947,891
946,889
946,887
947,884
949,883
952,881
955,881
958,878
962,875
963,874
966,873
971,874
982,876
996,879
1009,880
1021,882
1031,887
1037,896
1048,900
1066,900
1081,901
1090,902
1102,903
1117,907
1128,909
1142,911
1152,917
1160,919
1169,919
1176,918
1178,919
1181,918
1180,919
1176,921
1176,922
1178,922
1179,922
1179,922
1179,922
1180,922
1180,922
1180,922
1180,922
1180,922
1179,922
1179,922
1179,922
1178,922
1178,922
1177,922
1176,922
1176,922
1175,922
1175,922
1175,922
1175,921
1175,921
1175,921
1176,921
1176,920
1177,919
1177,919
1178,918
1178,918
1178,917
1178,916
1178,916
1178,916
1178,916
1178,916
1178,917
1178,916
1178,916
1178,916
1178,915
1178,915
1179,914
1179,912
1180,912
1179,911
1178,911
1178,913
1179,913
1179,914
1179,914
1180,914
1182,914
1184,914
1184,915
1184,915
1184,916
1183,917
1182,917
1181,918
1180,918
1179,918
1179,918
1179,918
1179,917
1180,916
1183,915
1183,914
1184,913
1185,910
1184,909
1184,906
1184,903
1185,900
1185,899
1185,899
1186,898
1185,897
1186,896
1187,894
1187,892
1187,891
1190,888
1192,886
1192,883
1195,879
1198,876
1201,874
1206,870
1210,868
1214,866
1217,865
1221,865
1227,866
1232,867
1242,874
1250,879
1266,882
1278,886
1286,890
1293,893
1301,900
1311,903
1322,903
1334,905
1349,906
1359,905
1371,906
1378,907
1389,909
1398,911
1407,913
1417,913
1430,914
1438,916
1439,917
1438,919
1437,921
1435,920
1433,920
1432,919
1432,920
1432,921
1432,921
1432,921
1432,921
1432,921
1433,920
1433,920
1433,919
1433,919
1434,919
1434,919
1435,918
1435,918
1435,917
1435,916
1435,915
1435,915
1434,915
1434,915
1433,915
1433,915
1433,914
1433,914
1433,914
1433,914
1433,914
1433,914
1432,914
1432,914
1432,914
1432,914
1432,914
1433,914
1433,914
1434,914
1434,911
1435,910
1435,910
1436,910
1436,910
1436,910
1436,911
1437,913
1437,913
1436,913
1437,913
1437,914
1437,914
1438,914
1439,914
1440,914
1440,914
1440,915
1440,915
1440,916
1440,916
1440,916
1440,915
1441,915
1442,913
1444,912
1444,912
1446,911
1449,910
1451,908
1452,906
1452,905
1452,905
1453,903
1453,902
1453,902
1453,902
1453,900
1453,899
1453,897
1453,897
1452,895
1452,894
1452,893
1455,892
1456,891
1459,890
1462,890
1462,889
1461,888
1461,887
1463,886
1465,885
1469,884
1475,882
1477,880
1479,879
1481,876
1482,874
1483,872
1486,871
1489,871
1494,872
1499,872
1505,875
1510,881
1515,887
1523,890
1532,891
1544,893
1553,897
1561,897
1571,898
1582,904
1593,908
1605,910
1613,910
1618,912
1625,913
1638,913
1648,913
1651,913
1653,913
1651,912
1651,912
1650,912
1650,913
1647,915
1646,915
1645,916
1645,917
1644,917
1644,918
1643,918
1643,917
1643,918
1643,919
1642,920
1642,920
1644,920
1644,920
1645,920
1646,919
1646,919
1646,919
1645,918
1645,918
1645,917
1645,917
1645,917
1644,916
1644,916
1644,916
1643,916
1643,916
1643,915
1642,914
1642,913
1642,912
1642,912
1642,912
1642,912
1642,912
1642,911
1642,911
1642,911
1642,911
1642,911
1642,909
1642,908
1643,907
1643,905
1644,905
1645,904
1646,904
1646,905
1648,908
1648,908
1648,909
1648,909
1650,909
1651,908
1651,908
1651,908
1651,908
1651,908
1650,908
1650,909
1650,909
1650,909
1650,909
1649,909
1649,909
1649,909
1649,909
1649,909
1649,909
1649,909
1649,909
1649,909
1650,908
1650,908
1650,907
1651,907
1652,907
1652,906
1652,905
1653,903
1653,903
1653,902
1653,902
1653,902
1653,902
1653,902
1653,901
1653,900
1653,898
1654,896
1654,896
1654,895
1654,894
1654,894
1655,893
1656,893
1657,892
1657,891
1657,890
1658,888
1659,885
1661,883
1662,881
1666,879
1667,879
1670,878
1673,878
1676,878
1680,879
1688,879
1693,879
1699,880
1704,882
1710,885
1714,888
1720,890
1726,892
1736,896
1742,895
1749,896
1754,897
1759,898
1764,898
1768,899
1771,901
1773,903
1773,903
1773,903
1773,903
1774,903
1774,903
1774,903
1773,902
