X,Y
138,893
128,866
136,885
139,884
138,884
137,884
136,884
136,881
136,876
137,863
158,844
173,834
213,817
258,819
285,823
511,881
577,890
611,892
659,895
684,899
689,900
698,904
695,905
697,904
712,879
714,880
802,896
709,895
702,895
705,892
706,886
709,877
715,867
720,851
764,833
798,828
849,826
919,827
950,837
1009,867
1077,879
1123,887
1189,893
1240,896
1258,896
1273,902
1279,904
1316,877
1303,883
1284,894
1280,897
1281,896
1282,894
1284,893
1283,891
1285,883
1303,865
1324,850
1368,831
1419,823
1440,822
1521,842
1542,854
1570,875
1631,878
1705,881
1735,886
1775,889
1817,893
1832,893
1839,895
1853,896
1844,894
1851,893
1857,893
1850,892
1843,889
1840,891
1837,894
1852,896
1846,892
1856,884
