X,Y
58,908
92,905
172,920
232,925
260,925
286,926
300,928
307,932
308,933
309,933
309,933
295,932
310,928
311,926
313,922
318,919
317,919
317,920
317,921
316,921
316,920
317,919
320,910
329,890
346,875
378,859
430,848
457,846
521,858
587,877
617,893
681,911
763,928
803,932
853,933
893,934
901,940
907,944
909,944
910,944
772,895
886,928
906,940
911,939
910,938
908,938
917,937
912,936
911,935
914,935
913,935
912,933
916,922
923,908
934,895
969,879
1010,867
1040,862
1091,869
1161,896
1175,906
1233,910
1303,925
1339,930
1394,934
1430,933
1440,937
1447,944
1407,939
1207,905
1222,884
1243,869
1441,930
1448,942
1447,941
1445,937
1450,936
1463,933
1481,932
1453,933
1449,934
1447,935
1448,934
1451,932
1457,923
1466,905
1489,891
1505,885
1535,886
1595,892
1615,904
1648,921
1700,927
1728,930
