X,Y
1899,876
1886,875
1860,873
1825,885
1770,886
1744,884
1859,878
1732,878
1760,874
1704,877
1693,881
1693,888
1693,891
1688,894
1688,894
1690,895
1689,895
1686,896
1686,895
1687,895
1689,895
1688,895
1687,894
1684,894
1682,893
1682,890
1684,889
1685,889
1688,885
1691,883
1691,878
1689,879
1687,873
1686,874
1686,875
1686,875
1686,875
1687,878
1687,879
1687,879
1687,879
1688,878
1689,877
1689,877
1689,872
1689,868
1689,865
1689,860
1686,854
1678,848
1663,838
1646,827
1630,820
1608,811
1587,802
1566,808
1547,815
1520,820
1488,825
1460,849
1430,869
1372,883
1330,884
1306,884
1276,889
1248,892
1228,892
1202,894
1182,897
1174,899
1166,900
1162,902
1159,906
1157,907
1152,912
1149,913
1149,914
1152,913
1152,913
1151,913
1151,913
1152,912
1151,912
1150,912
1150,912
1150,910
1149,906
1147,906
1148,904
1150,904
1150,900
1148,899
1148,899
1149,899
1149,899
1149,899
1150,900
1149,900
1149,900
1149,900
1149,897
1149,897
1149,894
1149,892
1149,891
1148,887
1147,882
1145,876
1140,868
1131,861
1118,849
1102,841
1088,831
1070,826
1052,817
1025,818
1003,824
983,828
947,830
923,839
881,861
859,881
830,885
792,905
774,897
731,902
692,907
669,908
644,911
619,913
603,915
594,915
583,916
580,918
577,922
575,922
572,924
574,923
573,925
573,927
574,926
575,925
574,923
575,923
573,924
571,924
570,924
572,922
573,913
572,910
572,907
573,901
573,903
573,904
572,905
572,906
570,906
569,906
570,907
569,907
570,907
570,907
572,907
573,906
574,906
574,906
574,907
574,905
574,903
574,898
571,890
567,881
562,873
553,864
538,855
527,843
505,835
486,830
469,827
452,830
424,829
406,831
384,832
341,871
323,881
294,888
266,888
234,902
198,899
177,901
150,907
121,911
100,912
78,912
61,910
44,908
17,896
10,903
4,904
0,899
244,891
190,890
105,850
75,882
10,903
94,880
175,872
173,890
