X,Y
1760,893
1757,895
1731,868
1724,866
1736,878
1755,881
1766,885
1770,884
1772,883
1771,880
1765,876
1756,865
1744,851
1731,847
1691,824
1642,838
1623,844
1590,872
1552,877
1520,881
1460,892
1401,903
1377,908
1354,910
1350,915
1350,916
1345,914
1347,913
1347,912
1348,913
1350,913
1346,914
1351,906
1351,902
1344,900
1344,903
1348,908
1351,908
1350,907
1347,901
1345,892
1335,875
1305,853
1286,841
1244,833
1186,835
1152,846
1094,874
1047,880
1004,888
936,901
879,901
849,902
835,910
835,913
834,914
831,914
833,916
833,915
835,917
844,911
842,897
829,899
815,899
827,903
831,909
831,910
833,909
830,904
830,891
827,877
580,903
720,842
728,831
677,833
623,838
592,847
534,872
459,886
423,893
355,898
314,898
303,900
304,904
305,909
301,911
303,913
309,913
305,913
308,911
320,903
312,903
301,900
302,903
302,905
308,909
310,909
309,908
307,902
304,883
292,873
265,855
64,876
171,843
141,838
69,840
74,848
47,875
41,886
41,889
43,887
46,891
49,895
