X,Y
1911,906
1900,917
1814,567
1828,403
1823,477
1782,570
1826,487
1810,571
1810,600
1831,557
1828,648
1814,690
1826,630
1900,934
1888,933
1885,933
1886,929
1887,927
1878,926
1866,926
1851,934
1850,934
1848,934
1851,934
1842,934
1848,931
1870,921
1870,920
1858,920
1850,921
1837,921
1834,918
1821,920
1812,927
1804,930
1795,930
1787,930
1781,930
1776,930
1753,932
1746,935
1733,934
1723,936
1715,939
1699,941
1687,945
1679,944
1674,944
1672,945
1670,946
1668,947
1665,946
1664,946
1664,946
1665,946
1666,946
1665,946
1665,946
1666,946
1666,946
1666,946
1666,946
1664,946
1663,946
1663,947
1662,947
1662,946
1662,946
1662,946
1662,946
1666,945
1670,943
1675,942
1675,938
1681,937
1680,937
1679,932
1667,941
1663,944
1652,947
1655,946
1655,943
1656,941
1657,941
1658,941
1658,944
1659,945
1659,946
1660,946
1661,946
1661,946
1661,945
1661,944
1661,943
1661,942
1661,941
1661,940
1662,938
1662,936
1662,933
1661,928
1660,922
1655,916
1652,910
1647,903
1639,899
1630,895
1617,893
1605,891
1586,890
1569,893
1551,895
1537,908
1523,928
1511,932
1502,931
1500,932
1474,932
1445,931
1421,931
1406,936
1391,935
1412,938
1508,940
1384,939
1506,940
1519,940
1520,940
1521,940
1520,940
1516,940
1360,940
1352,941
1351,942
1350,942
1352,943
1353,943
1353,943
1355,943
1355,942
1356,942
1355,942
1355,942
1354,941
1354,941
1354,941
1354,941
1354,938
1353,933
1354,928
1354,926
1356,926
1370,925
1372,922
1369,922
1356,925
1265,443
1269,621
1238,512
1225,477
1212,357
1209,343
1206,344
1199,339
1200,336
1200,334
1198,329
1186,273
1181,173
1178,237
1175,252
1173,262
1168,242
1163,241
1156,216
1155,225
1149,230
1141,239
1145,240
1146,265
1146,276
1143,279
1143,304
1142,330
1131,327
1130,349
1131,353
1128,361
1114,352
1118,366
1117,383
1115,372
1109,366
1094,362
1072,360
1082,404
1075,395
1064,350
1070,440
1063,509
1053,555
1054,740
1038,721
1011,444
978,197
1002,594
1011,677
1010,615
988,248
973,187
957,173
949,107
944,101
954,175
960,218
993,434
999,383
998,384
992,365
997,358
1011,413
1001,496
1013,383
1033,934
1031,934
1030,934
1030,933
1030,933
1030,933
1030,933
1031,932
1031,932
1031,932
1031,931
1030,929
1030,927
1030,926
1029,923
1028,919
1027,912
1025,906
1022,899
1015,893
1006,886
996,885
988,884
968,884
946,886
935,886
918,896
906,908
891,921
879,929
866,927
857,927
850,927
814,925
797,925
781,926
766,927
749,929
740,929
730,930
724,934
720,936
720,937
720,940
719,941
719,941
719,941
720,941
721,941
719,941
718,941
717,941
717,941
717,941
717,940
716,940
716,940
717,940
717,939
717,939
717,939
718,939
722,939
722,936
729,928
727,927
728,925
737,921
737,919
735,911
725,919
713,922
706,927
709,927
711,925
712,925
712,926
713,930
713,932
713,932
713,933
714,933
714,934
714,934
715,934
715,934
715,933
715,933
715,931
716,930
718,929
719,927
719,925
719,925
711,922
712,918
712,912
602,922
663,904
684,896
689,889
690,883
681,878
675,878
660,878
639,879
618,880
604,881
600,882
571,916
557,926
543,925
524,921
495,921
481,919
465,918
442,919
427,919
413,920
402,923
394,925
389,928
387,930
386,932
382,933
382,933
383,934
384,934
384,934
384,933
384,933
382,933
382,933
383,933
384,932
384,932
385,930
385,929
385,928
384,926
384,926
384,926
384,926
385,926
385,925
386,924
386,921
387,912
407,908
409,908
408,907
393,908
383,909
377,913
375,916
374,917
374,921
371,921
372,923
374,924
377,924
380,925
384,925
387,925
388,925
388,925
388,924
387,924
386,923
386,922
385,921
386,921
386,920
385,919
385,917
384,914
383,912
382,909
381,903
377,897
372,892
366,887
359,881
349,878
336,877
322,879
307,881
295,881
276,881
262,886
245,903
226,912
215,911
202,909
193,909
177,909
153,909
141,908
133,908
126,909
121,909
116,909
113,912
114,914
111,917
108,918
108,919
105,919
106,918
106,918
106,920
105,921
104,922
105,922
105,922
106,922
106,922
107,921
107,921
107,921
108,921
107,917
107,915
105,914
105,908
131,899
141,898
138,896
133,897
125,904
115,907
108,908
103,913
102,915
100,917
97,917
96,918
96,918
95,918
93,915
92,913
89,911
86,909
85,909
86,909
86,910
