X,Y
1948,390
1913,316
1852,291
1829,495
1836,473
1852,453
1818,869
1763,894
1760,907
1759,907
1760,908
1760,909
1759,909
1760,910
1760,910
1760,910
1762,909
1762,908
1763,909
1764,908
1764,900
1764,898
1769,890
1770,892
1768,891
1768,892
1765,891
1762,892
1760,897
1759,898
1756,898
1750,895
1746,895
1739,895
1738,895
1748,901
1593,897
1728,904
1755,904
1760,904
1763,904
1763,904
1761,900
1760,896
1758,894
1757,890
1757,888
1753,884
1747,877
1740,872
1733,863
1724,854
1712,853
1700,851
1687,842
1675,845
1662,845
1647,845
1610,863
1594,875
1581,887
1567,891
1555,890
1535,893
1505,890
1476,891
1451,892
1436,895
1426,895
1417,896
1414,897
1417,897
1414,898
1414,898
1413,899
1413,899
1413,900
1414,900
1414,900
1414,900
1413,901
1413,901
1413,902
1411,902
1411,902
1411,901
1410,900
1409,899
1405,896
1405,897
1407,896
1409,893
1417,893
1417,896
1411,895
1396,889
1399,886
1399,887
1400,889
1407,892
1411,893
1414,895
1415,897
1416,899
1416,900
1417,900
1416,900
1416,900
1417,900
1417,898
1417,892
1417,890
1417,884
1415,879
1414,877
1408,869
1401,861
1396,855
1392,848
1385,842
1375,838
1362,833
1352,834
1339,832
1318,835
1298,835
1288,837
1273,850
1250,855
1231,871
1221,871
1210,882
1203,881
1168,894
1145,893
1123,888
1107,885
1086,885
1066,883
1050,883
1040,882
1032,882
1025,882
1018,885
1017,885
1018,885
1017,885
1016,885
1014,886
1014,886
1014,887
1013,888
1014,889
1114,881
1194,844
1042,867
1016,879
1013,889
1015,891
1013,892
1012,892
1011,893
1011,893
1011,887
1013,887
1012,886
1013,886
1013,886
1012,885
1010,885
1010,885
1010,885
1011,886
1011,886
1012,886
1011,886
1012,886
1012,887
1011,886
1012,886
1012,885
1014,884
1014,881
1014,880
1014,875
1013,868
1013,862
1010,856
1005,850
997,844
992,836
986,828
976,821
963,812
951,806
934,806
913,810
894,814
863,816
851,830
825,841
819,859
805,862
790,874
744,886
730,875
703,880
677,877
656,875
631,875
619,875
611,876
606,876
611,876
607,875
608,876
797,871
630,873
612,874
777,856
624,864
729,866
786,841
785,828
782,822
772,820
738,824
734,833
619,871
616,876
608,879
608,878
608,875
605,874
605,873
606,872
602,872
592,869
588,869
583,867
590,868
596,874
603,876
604,876
605,877
605,877
605,877
604,877
604,877
604,877
604,877
604,877
605,875
605,871
605,866
604,861
603,854
601,849
599,840
593,835
586,827
582,819
574,812
566,804
558,798
542,791
529,792
510,797
492,800
466,803
453,812
427,824
416,837
398,842
374,849
344,849
334,849
297,851
275,852
251,854
235,854
219,854
209,855
204,855
199,856
198,856
200,857
199,858
195,858
193,858
194,858
200,858
286,853
223,853
205,854
379,798
379,798
373,798
365,796
293,813
325,801
325,791
205,850
202,854
198,853
208,845
201,854
201,854
193,856
193,856
179,855
179,853
173,853
142,847
162,850
170,853
174,854
176,856
181,857
183,858
184,858
185,858
185,857
187,856
188,855
190,853
191,848
191,846
191,839
191,836
191,832
190,826
188,821
182,814
177,808
171,802
164,797
154,793
148,789
138,791
122,793
100,793
87,794
69,796
44,797
35,806
26,803
22,776
