X,Y
16,873
32,872
25,858
24,855
24,856
31,864
45,876
63,877
71,876
76,878
79,881
83,888
83,894
80,899
84,902
139,900
209,899
229,898
242,897
244,897
246,897
247,898
248,899
251,900
247,899
247,899
246,899
248,898
249,898
249,898
249,897
248,897
247,898
247,899
248,900
249,900
249,899
250,898
250,895
250,895
250,893
248,890
246,885
245,883
240,877
236,873
236,875
242,880
249,886
252,889
256,890
263,889
271,887
272,887
270,887
263,889
253,894
248,897
247,897
246,898
246,898
246,898
247,900
247,901
246,902
247,902
246,902
245,902
246,902
246,901
247,897
247,896
248,895
248,892
248,887
249,883
248,877
248,870
252,864
259,860
265,855
278,845
292,841
304,836
313,832
325,828
341,829
363,831
391,836
392,837
398,837
411,838
425,859
446,883
456,884
459,889
459,893
467,895
466,897
495,897
571,894
597,892
606,891
616,891
621,893
620,896
620,899
621,899
612,907
623,906
624,905
622,907
620,905
621,904
622,903
623,903
624,902
624,902
623,902
623,903
624,903
624,903
625,902
625,900
626,895
625,890
623,879
615,871
612,868
609,871
609,873
616,885
622,890
629,889
635,885
638,884
637,885
636,888
628,895
626,898
625,901
625,900
624,901
624,902
624,902
623,902
623,901
623,901
622,900
622,898
622,894
622,889
624,885
626,879
627,870
629,863
632,857
642,850
653,841
659,835
672,832
682,830
694,827
709,828
722,829
738,831
753,832
766,839
777,845
793,870
811,886
830,880
828,885
828,889
833,890
835,891
884,892
911,895
924,894
963,893
973,892
972,894
972,894
973,894
976,894
975,894
975,893
976,893
976,893
978,893
978,895
978,897
977,897
975,898
975,899
975,900
975,900
976,900
976,899
978,896
978,889
977,874
968,859
958,861
958,865
959,879
965,889
975,890
984,889
994,889
992,889
992,889
991,892
988,894
988,894
987,895
985,897
984,897
982,897
982,897
982,897
982,897
981,897
981,897
980,896
980,894
980,890
980,885
981,875
983,865
985,856
992,847
1001,839
1008,835
1027,830
1042,829
1056,830
1065,830
1073,832
1089,833
1112,835
1125,839
1134,857
1152,885
1175,879
1183,881
1200,879
1220,878
1236,882
1256,882
1279,882
1294,881
1309,882
1315,883
1317,884
1319,886
1320,885
1322,888
1322,890
1321,891
1324,892
1322,891
1323,892
1323,893
1322,893
1321,893
1321,893
1320,893
1320,893
1320,893
1321,893
1321,891
1321,887
1320,878
1318,869
1317,863
1304,867
1305,868
1306,869
1308,872
1313,875
1320,877
1331,877
1338,877
1341,879
1341,880
1339,885
1336,887
1332,891
1330,892
1328,893
1327,895
1326,896
1326,895
1325,895
1325,895
1325,894
1325,894
1325,893
1324,892
1324,889
1324,885
1324,883
1325,876
1327,866
1331,857
1336,849
1343,844
1352,838
1364,834
1379,834
1396,834
1412,836
1429,838
1449,839
1464,843
1476,856
1485,862
1495,876
1505,885
1525,880
1532,878
1553,880
1565,878
1578,877
1580,879
1614,876
1630,872
1634,872
1631,874
1636,881
1641,881
1641,882
1642,882
1641,882
1641,882
1641,882
1643,882
1643,882
1644,882
1644,880
1642,874
1642,873
1641,872
1641,866
1638,860
1639,861
1637,861
1638,872
1630,871
1630,873
1632,871
1638,870
1647,872
1654,874
1656,877
1655,879
1654,880
1651,880
1647,880
1644,881
1643,882
1643,882
1643,882
1643,884
1643,885
1643,887
1643,886
1643,885
1643,883
1643,881
1642,879
1641,876
1641,875
1641,871
1642,865
1645,856
1650,849
1652,846
1659,840
1669,833
1675,831
1682,830
1691,826
1698,826
1699,827
1707,828
1719,830
1730,830
1751,841
1776,852
1793,863
1806,859
1823,866
1838,869
1847,866
1857,866
1863,863
1861,862
1853,863
1851,864
