X,Y
46,905
44,906
44,906
114,675
113,652
149,741
168,825
89,821
92,844
138,840
229,889
223,892
224,892
227,892
228,892
152,902
196,899
221,899
221,899
60,890
56,882
60,874
63,865
70,856
79,850
88,846
95,842
100,841
117,839
133,841
147,843
176,849
191,861
207,872
227,885
238,890
261,888
291,888
323,891
344,895
369,902
384,902
396,900
407,900
412,902
417,902
417,903
418,903
421,903
421,903
418,904
419,904
419,905
422,905
422,906
422,906
423,906
422,907
421,908
420,908
420,907
419,906
419,906
420,906
420,905
421,905
421,902
422,900
422,900
422,900
419,898
419,896
423,895
437,894
434,895
432,895
426,895
423,896
421,898
420,900
420,900
421,900
424,900
516,904
509,908
587,901
592,899
442,897
580,897
542,906
593,904
540,904
439,883
430,873
433,867
439,862
445,857
451,851
456,846
462,845
478,844
494,845
508,848
522,850
544,855
566,864
602,896
611,895
629,895
673,894
692,894
716,896
734,900
752,901
766,901
777,900
787,898
790,898
793,898
793,899
796,900
798,901
797,902
796,903
794,903
793,904
794,904
795,904
795,904
795,904
794,904
794,904
794,904
794,905
795,905
796,904
796,904
796,904
797,902
797,901
796,899
792,900
791,899
792,898
796,897
802,896
808,892
816,890
808,891
801,894
797,898
797,900
796,901
794,902
794,902
793,902
793,902
793,902
793,902
793,902
793,902
795,900
796,897
796,893
798,888
798,882
802,873
809,865
819,859
827,853
835,845
846,838
856,836
870,837
887,839
902,842
923,846
947,860
963,876
979,880
1005,881
1026,881
1047,884
1081,891
1103,895
1120,895
1135,893
1144,893
1149,894
1151,897
1150,900
1153,901
1156,903
1156,904
1157,903
1157,902
1155,903
1155,903
1156,903
1157,903
1156,902
1155,902
1154,902
1155,902
1156,902
1156,902
1156,901
1157,901
1155,901
1155,901
1155,901
1157,899
1155,896
1150,896
1148,896
1149,897
1154,897
1164,896
1168,895
1169,895
1168,895
1160,899
1156,901
1154,902
1154,901
1153,902
1153,902
1152,903
1152,903
1152,902
1152,902
1152,901
1151,898
1151,896
1152,891
1156,885
1160,878
1164,869
1171,860
1179,851
1191,844
1198,838
1210,834
1221,835
1238,837
1261,840
1279,845
1293,860
1304,867
1323,873
1351,874
1372,875
1380,879
1410,885
1434,889
1454,892
1469,892
1486,890
1498,890
1503,889
1503,890
1501,895
1502,896
1502,897
1503,897
1501,897
1503,897
1503,897
1500,896
1501,897
1501,897
1501,897
1501,897
1502,897
1502,897
1503,897
1503,896
1503,896
1503,896
1503,895
1503,893
1502,887
1503,887
1503,887
1503,886
1503,877
1540,833
1538,866
1542,824
1533,852
1528,867
1524,879
1515,886
1507,889
1504,892
1501,894
1500,893
1501,892
1501,893
1500,893
1500,893
1500,892
1499,892
1499,891
1499,887
1500,884
1500,879
1502,875
1503,870
1508,865
1512,862
1521,855
1527,849
1535,840
1548,836
1557,830
1570,829
1584,835
1593,837
1609,845
1617,850
1640,860
1638,862
1640,868
1642,866
1642,865
1638,868
1634,873
1700,886
1766,881
1785,880
1792,880
1797,880
1794,881
1793,883
1796,883
1798,885
1800,886
1798,888
1798,887
1797,888
1797,888
1796,887
1795,887
1793,887
1793,887
1792,886
1793,886
1794,886
1793,886
1793,885
1793,885
1794,884
1795,884
1795,882
1795,882
1796,882
1796,883
1798,881
1798,881
1798,875
1797,875
1797,876
1798,876
1793,875
1793,876
1795,879
1798,880
1799,880
1801,879
1803,879
1803,879
1803,879
1803,879
1803,878
1803,878
1803,876
1803,876
1803,878
1803,879
1803,879
1803,879
1803,879
1803,879
1804,878
1804,878
1804,878
1804,878
1802,877
