X,Y
35,891
37,889
45,888
46,888
42,893
39,895
39,895
39,895
38,894
39,893
39,886
38,884
40,870
54,855
69,845
97,831
132,826
155,824
201,833
250,842
263,851
296,865
286,872
377,909
455,902
477,898
484,894
497,894
499,894
496,893
498,896
503,895
502,899
502,902
504,900
505,895
509,889
506,890
506,891
506,891
506,892
506,891
506,890
506,883
512,870
521,860
545,839
581,833
598,824
639,821
694,820
713,828
754,841
809,854
843,863
914,887
958,889
974,886
989,892
811,890
992,888
1000,895
1004,894
821,837
993,876
996,893
995,877
999,883
1004,883
1017,884
1011,891
1010,891
1009,891
1008,890
1007,889
1007,887
1007,882
1007,875
1021,849
1052,829
1068,820
1105,814
1154,827
1181,824
1220,829
1247,841
1282,849
1342,867
1403,875
1422,876
1450,879
1467,885
1473,884
1476,884
1466,882
1476,881
1380,868
1466,877
1474,879
1465,879
1451,868
1461,869
1469,881
1489,880
1485,882
1477,883
1475,883
1474,883
1475,883
1477,882
1480,880
1486,872
1491,859
1498,849
1510,833
1552,821
1576,818
1609,820
1631,827
1648,830
1669,833
1702,839
1720,841
1741,868
1773,864
1770,862
1769,861
