X,Y
1776,860
1768,861
1741,893
1716,898
1697,896
1645,893
1616,895
1566,903
1541,908
1539,907
1536,912
1527,914
1527,915
1526,916
1524,916
1522,917
1525,918
1528,917
1531,916
1530,915
1532,916
1532,917
1533,919
1533,919
1531,919
1528,918
1528,913
1528,906
1524,891
1509,878
1495,867
1470,846
1428,835
1403,835
1353,849
1304,876
1282,886
1230,889
1146,898
1115,900
1068,907
1050,910
1051,913
1045,915
1042,915
1043,915
1044,915
1045,920
1047,920
1050,917
1043,916
1044,908
1043,906
1047,909
1042,910
1045,910
1045,908
1045,905
1044,899
1037,882
1027,875
1005,853
968,829
945,825
902,824
829,838
814,833
772,853
704,875
661,891
597,896
558,900
547,903
547,904
538,906
539,906
540,907
539,906
538,908
544,908
540,907
539,906
538,899
536,897
540,898
542,899
541,900
543,900
542,898
539,889
534,875
515,861
491,838
472,823
435,811
395,810
166,896
107,897
82,897
50,894
49,897
49,898
42,899
41,902
39,903
213,835
198,818
175,816
104,839
53,858
45,859
