X,Y
0,822
55,836
64,840
61,839
55,838
52,837
-4,824
-7,824
-2,823
-3,818
0,814
13,815
33,823
47,826
62,835
79,839
91,841
116,843
141,847
156,850
179,853
203,858
222,858
231,857
239,857
246,857
246,859
244,859
246,861
246,863
244,863
245,864
246,865
245,865
244,865
244,865
245,865
244,865
245,865
247,865
247,865
246,865
122,799
159,812
202,828
226,840
235,841
244,843
245,845
247,847
246,848
246,848
251,849
261,849
264,849
265,850
263,850
261,852
388,854
349,861
362,862
354,865
265,864
249,865
250,865
249,865
250,865
247,865
247,865
247,861
249,859
249,857
251,850
252,844
252,837
256,831
269,823
279,818
287,814
296,808
308,805
325,804
345,804
369,806
381,808
410,822
427,831
442,840
456,848
485,852
506,854
522,854
550,859
577,867
598,870
618,868
625,868
638,870
648,871
655,872
658,874
657,875
658,875
660,878
663,881
663,882
660,881
660,881
661,881
661,882
659,883
660,882
662,882
663,882
658,882
520,801
622,847
653,866
657,872
655,871
658,871
661,871
663,870
665,870
665,868
679,864
704,857
714,858
706,859
677,868
672,872
679,872
674,873
672,873
671,873
668,873
668,873
668,873
667,873
667,871
667,870
667,870
664,869
665,866
666,862
668,855
675,850
686,837
691,831
699,825
707,814
724,807
735,804
755,807
768,811
788,813
824,823
840,831
844,834
868,850
883,851
894,854
918,861
946,865
972,867
997,877
1016,882
1037,886
1053,886
1068,886
1079,887
1085,888
1087,891
1086,893
1089,893
1090,894
1093,895
1091,898
1091,897
1094,897
1094,898
1092,898
1091,898
1092,897
1093,897
1092,896
1092,896
1092,896
1092,895
1091,894
1089,889
1089,884
1090,884
1091,884
1091,886
1092,886
1096,887
1107,883
1105,883
1100,886
1099,886
1099,888
1094,891
1094,890
1094,890
1094,890
1094,890
1094,890
1094,890
1093,889
1093,886
1093,886
1096,881
1097,877
1099,873
1105,862
1110,855
1120,848
1132,841
1141,832
1155,830
1162,825
1173,823
1217,829
1243,856
1251,861
1255,859
1261,860
1272,859
1293,871
1315,881
1336,878
1351,878
1371,883
1398,890
1414,893
1433,895
1453,894
1461,896
1463,895
1472,896
1473,900
1474,900
1476,900
1475,903
1474,903
1474,904
1473,903
1473,903
1473,903
1472,902
1473,903
1474,902
1475,902
1475,902
1475,902
1475,902
1474,902
1474,902
1472,902
1472,901
1474,900
1476,898
1476,899
1475,898
1474,900
1474,900
1480,898
1484,897
1483,897
1482,897
1480,897
1479,897
1479,898
1476,900
1480,900
1534,897
1531,897
1507,897
1489,897
1483,896
1486,894
1483,892
1492,889
1487,886
1483,882
1505,877
1564,886
1555,865
1530,857
1527,852
1595,858
1604,859
1602,863
1608,881
1605,873
1612,873
1614,867
1628,869
1637,873
1647,875
1654,882
1663,881
1677,882
1690,884
1700,887
1716,893
1732,898
1746,901
1763,901
1774,899
1778,899
1784,899
1783,898
1781,901
1782,900
1783,900
1785,900
1784,900
1782,900
1783,901
1783,901
1781,901
1780,901
1780,901
1780,901
1780,901
1780,900
1781,900
1782,899
1783,899
1785,899
1786,897
1786,898
1784,895
1783,892
1777,893
1776,896
1778,895
1781,894
1784,894
1785,895
1785,897
1787,897
1791,897
1792,897
1795,890
1798,890
1793,892
1797,895
1838,890
1801,890
1792,891
