X,Y
168,884
184,884
191,885
191,892
34,811
-19,828
-50,824
-18,831
-51,816
-55,827
-12,820
3,816
45,821
115,843
152,864
202,886
279,885
314,884
378,894
421,898
439,900
455,903
458,910
462,908
460,906
460,906
464,906
459,907
460,908
460,907
457,898
457,887
472,884
483,886
472,896
466,900
463,901
462,901
460,903
460,901
460,895
461,884
467,869
493,840
516,829
559,814
607,811
633,816
701,825
773,862
803,872
876,877
954,890
980,894
1034,892
1057,892
1060,897
1064,900
1067,901
1068,900
1065,901
1015,865
1006,865
1051,887
1061,889
1050,889
1069,888
1074,888
1066,891
1063,896
1064,896
1063,896
1062,896
1061,892
1064,886
1069,870
1092,838
1109,825
1154,808
1204,807
1225,808
1301,817
1351,835
1391,845
1439,861
1510,871
1547,878
1596,880
1625,879
1630,880
1636,882
1633,883
1633,883
1631,882
1630,882
1633,881
1637,881
1631,882
1629,882
1630,872
1626,872
1630,872
1629,874
1627,876
1628,877
1630,877
1633,876
1632,875
1631,874
1631,872
1631,868
1633,860
1639,842
1644,835
1662,827
1686,826
1701,828
1731,832
1763,835
1775,843
1816,846
1862,854
1880,854
1894,851
1899,841
1897,839
1909,837
