X,Y
104,657
103,647
103,651
80,600
80,598
80,613
41,592
54,597
13,592
37,595
61,600
91,601
90,592
101,596
89,718
92,680
93,685
117,555
138,690
151,737
164,540
176,549
179,522
196,555
204,546
201,525
220,502
214,490
221,490
237,511
247,517
247,507
263,508
271,514
277,516
299,474
327,480
326,487
322,653
332,634
331,539
360,546
397,623
365,475
377,480
377,499
421,623
440,564
451,544
454,522
462,522
466,521
490,520
525,518
540,505
558,526
580,525
587,532
582,530
600,537
594,658
601,603
599,756
603,700
620,624
620,499
622,523
636,565
642,594
651,885
654,885
654,885
652,886
649,892
649,895
649,895
648,896
647,896
646,897
643,897
642,895
642,890
649,878
657,864
670,856
683,846
700,838
717,831
733,829
752,828
775,832
796,834
821,835
844,834
867,868
902,879
925,880
946,882
982,881
1016,888
1038,892
1059,894
1077,896
1086,899
1090,903
1090,906
1091,907
1089,908
1089,907
1082,906
1086,905
1085,905
1082,905
1069,903
1080,903
1013,862
1049,873
1057,875
1057,864
1069,868
1074,869
1087,870
1100,879
1111,882
1107,887
1102,890
1099,893
1098,894
1097,895
1097,897
1096,897
1095,896
1095,895
1096,890
1096,884
1097,879
1101,872
1106,861
1114,850
1126,846
1146,832
1160,829
1184,823
1201,827
1222,828
1241,831
1269,839
1284,843
1310,882
1330,886
1353,883
1381,886
1407,886
1442,884
1467,890
1487,891
1489,895
1498,897
1499,900
1497,904
1493,908
1497,906
1499,905
1499,904
1496,903
1499,903
1498,903
1496,902
1494,899
1485,886
1481,884
1485,884
1480,875
1481,877
1494,878
1506,879
1509,880
1515,880
1511,880
1508,884
1507,887
1506,889
1506,892
1505,892
1503,893
1503,893
1499,893
1499,889
1503,880
1510,871
1511,859
1521,850
1537,840
1550,834
1566,829
1580,827
1598,829
1623,833
1648,843
1667,849
1681,860
1699,878
1710,885
1720,882
1728,878
1760,886
1782,889
1817,890
1829,891
1840,890
1844,889
1845,890
1851,889
1838,889
1849,889
1850,889
1827,874
1821,871
1747,859
1812,866
1803,868
1781,843
1787,852
1790,840
1824,861
1837,860
1855,869
1875,865
1877,875
1876,883
