X,Y
74,862
74,858
74,855
74,855
76,856
77,856
78,857
80,859
92,864
90,862
90,861
90,861
89,862
88,863
84,864
83,865
84,865
84,865
84,865
84,864
85,861
88,855
95,836
108,823
125,814
137,807
153,798
168,801
189,801
214,805
244,805
267,811
293,835
327,856
353,866
379,867
406,860
434,866
475,873
510,877
542,885
570,889
590,890
605,888
615,889
612,892
613,895
620,898
622,902
621,905
623,903
625,902
625,901
624,901
623,904
624,904
623,906
622,908
624,908
623,907
624,904
626,904
625,898
632,895
648,889
655,890
650,890
644,891
636,893
636,893
628,893
625,894
624,896
624,896
624,895
624,892
626,887
628,880
632,874
646,862
662,853
677,841
694,836
717,834
736,834
764,833
789,837
827,856
855,873
874,883
904,886
925,883
947,887
970,892
1023,903
1056,906
1085,908
1101,907
1119,905
1128,904
1134,907
1135,910
1139,913
1146,916
1146,916
1148,914
1148,914
999,886
1136,907
1141,912
1142,913
1144,916
1142,916
1142,914
1143,912
1142,911
1144,913
1152,912
1169,902
1163,901
1155,903
1151,905
1150,906
1148,907
1148,908
1148,908
1147,908
1146,907
1146,905
1147,899
1149,894
1156,887
1165,876
1181,865
1199,852
1213,849
1230,849
1257,849
1287,853
1318,855
1339,874
1354,875
1371,882
1392,887
1415,888
1439,894
1468,901
1502,908
1529,912
1547,911
1566,909
1580,907
1583,905
1587,905
1586,906
1590,907
1594,912
1595,912
1597,913
1594,914
1592,917
1595,918
1593,919
1593,918
1597,918
1597,918
1596,919
1594,918
1594,917
1593,917
1593,918
1590,917
1592,915
1613,909
1619,909
1613,907
1612,907
1608,907
1601,908
1599,908
1599,908
1598,910
1598,909
1599,908
1599,908
1599,906
1599,905
1603,897
1610,885
1625,877
1638,867
1661,861
1684,859
1702,862
1718,867
1728,869
1752,888
1747,887
1759,887
1776,887
1788,890
1809,911
1822,918
1837,921
1854,921
1871,903
1893,895
1884,875
1868,855
1872,836
1872,840
1876,855
1868,857
1867,863
1854,870
1857,882
1857,885
1860,897
1845,897
1874,898
1879,896
1877,909
1850,907
1852,910
1853,915
1851,912
