X,Y
1977,383
1875,399
1847,394
1869,514
1869,554
1864,583
1847,618
1837,708
1808,680
1812,627
1816,603
1824,616
1824,609
1748,576
1773,701
1728,519
1751,592
1741,593
1734,588
1725,554
1843,879
1840,875
1827,874
1806,880
1785,896
1775,898
1764,900
1751,900
1740,902
1732,903
1727,906
1716,904
1703,904
1690,903
1685,902
1680,901
1668,901
1658,901
1654,901
1646,901
1644,901
1638,902
1633,903
1630,904
1626,904
1624,904
1623,906
1623,906
1620,906
1616,907
1613,907
1613,907
1612,907
1611,907
1612,908
1613,908
1613,908
1613,908
1614,908
1614,908
1615,908
1615,908
1615,910
1615,911
1614,912
1614,912
1614,911
1614,911
1612,908
1611,908
1610,908
1610,907
1609,907
1609,907
1611,904
1612,903
1614,903
1618,903
1620,903
1620,903
1618,905
1612,909
1610,910
1604,910
1603,910
1604,910
1604,916
1604,910
1607,907
1609,907
1609,907
1611,907
1612,907
1612,906
1612,906
1612,906
1613,906
1613,906
1613,906
1613,906
1614,907
1614,907
1614,907
1614,907
1614,907
1614,905
1614,901
1612,897
1610,893
1608,889
1606,884
1602,878
1599,875
1595,876
1589,877
1582,878
1573,879
1565,881
1555,883
1537,884
1514,889
1492,897
1477,906
1468,913
1455,913
1444,914
1434,915
1431,914
1420,913
1404,912
1389,912
1378,912
1368,912
1358,912
1347,912
1341,912
1335,913
1329,913
1325,914
1322,915
1319,916
1319,916
1318,918
1317,918
1317,919
1316,920
1316,920
1315,921
1316,921
1316,921
1317,921
1317,921
1316,922
1316,922
1317,922
1317,922
1317,922
1317,922
1317,922
1317,922
1317,922
1317,921
1317,921
1316,921
1314,921
1312,921
1309,921
1308,921
1307,921
1305,921
1303,921
1304,921
1304,921
1304,921
1304,919
1304,917
1309,915
1311,915
1306,916
1303,917
1302,917
1302,917
1301,916
1301,916
1307,916
1307,916
1307,916
1307,916
1308,916
1309,916
1309,916
1313,917
1314,917
1314,917
1315,918
1315,918
1314,918
1314,918
1314,917
1312,913
1310,906
1307,900
1303,892
1299,886
1297,882
1294,877
1290,873
1283,873
1276,874
1265,876
1253,877
1241,878
1227,882
1212,888
1180,901
1164,910
1150,911
1141,916
1128,916
1121,916
1108,916
1091,915
1072,915
1054,915
1047,915
1039,915
1028,914
1015,915
1009,916
1002,917
995,918
992,919
985,921
980,922
977,925
975,926
975,928
973,928
970,929
970,929
969,930
969,930
969,930
969,930
969,930
969,930
969,930
969,930
969,930
969,930
969,930
969,930
968,930
968,930
968,930
968,930
968,930
967,930
967,930
967,929
967,929
966,929
965,928
965,928
965,928
965,926
965,926
965,926
966,926
968,925
968,925
965,925
962,925
959,925
953,922
946,919
937,920
943,917
952,917
958,917
959,919
959,919
960,920
961,920
964,920
968,920
972,920
975,921
977,921
978,921
977,921
976,920
976,917
976,914
974,911
971,908
967,905
962,901
958,899
956,896
953,893
951,891
948,889
940,886
934,886
925,885
917,885
907,885
884,890
867,897
853,906
836,913
827,917
812,916
799,919
789,920
765,922
747,923
731,923
718,923
700,922
687,922
677,923
669,925
661,925
652,925
648,926
645,927
647,928
648,930
648,931
646,931
645,932
645,932
645,933
645,933
645,933
645,933
645,933
645,933
645,934
645,934
645,934
645,934
645,934
645,933
644,933
644,933
644,933
644,933
643,933
643,933
643,933
644,933
645,933
645,933
645,932
645,932
645,929
644,928
644,927
644,927
644,926
644,925
642,925
639,924
630,923
628,923
628,919
629,919
627,920
626,920
625,920
619,920
622,920
626,920
631,920
633,920
636,921
636,921
636,921
635,921
634,921
633,921
633,920
633,916
638,915
641,912
642,910
642,908
642,904
642,901
640,898
638,893
633,888
628,886
618,882
610,881
599,882
587,883
575,884
564,888
542,893
522,898
509,904
496,909
480,911
466,915
455,918
439,917
420,918
405,918
388,918
374,918
354,919
338,919
327,919
318,921
307,921
300,921
296,922
291,922
289,923
286,924
283,926
283,928
282,929
282,929
282,930
283,930
284,931
284,930
284,930
284,931
285,931
285,931
285,931
284,931
284,931
284,931
283,931
283,931
283,931
283,932
282,931
283,932
283,931
283,931
283,931
283,931
283,930
284,929
284,928
284,927
286,923
289,922
291,922
291,922
291,921
289,921
283,921
281,920
275,919
253,930
259,923
263,921
266,919
269,919
269,918
270,918
273,918
276,918
277,918
278,918
278,918
275,918
276,918
277,918
281,918
284,918
285,917
286,916
287,916
287,916
286,915
283,913
281,912
279,911
277,909
276,906
274,904
272,901
271,898
269,894
267,889
264,882
257,879
248,878
243,878
233,875
213,876
197,877
185,880
167,885
155,893
143,899
128,902
115,905
98,906
76,906
63,906
58,905
59,924
56,899
