X,Y
51,884
51,877
61,874
81,878
74,891
71,895
69,895
68,895
71,881
71,872
99,852
144,840
228,827
310,855
451,887
357,903
556,901
613,902
632,907
635,916
638,920
636,922
642,924
639,926
636,926
637,925
652,908
642,917
640,917
640,915
642,911
643,905
649,890
966,901
1096,906
1143,911
1170,915
1196,921
1199,927
1203,931
1207,934
1205,935
1205,934
1201,935
1199,924
1199,919
1206,919
1216,919
1211,920
1209,922
1209,924
1208,924
1208,918
1212,905
1221,900
1247,883
1285,858
1308,855
1353,859
1418,861
1436,884
1477,915
1488,924
1478,931
1474,935
1476,932
1588,942
1670,935
1684,932
1679,933
1680,933
1677,936
1674,935
1673,930
1672,918
1675,918
1672,921
1692,921
1696,922
1691,922
1687,924
1685,924
1685,924
1686,922
1684,921
1684,915
1692,907
1696,898
1706,894
1717,896
1729,894
1750,895
1767,897
1786,913
