X,Y
23,891
24,892
23,891
22,891
19,886
19,881
-13,849
-8,851
-21,817
3,841
35,862
49,861
59,861
68,862
78,867
93,870
105,873
130,874
71,887
48,890
35,893
28,895
26,895
28,895
28,895
27,895
28,894
176,894
123,916
45,912
125,914
145,911
204,897
205,892
205,891
207,889
206,888
204,887
205,886
205,885
208,885
209,884
217,877
217,872
215,869
205,868
203,869
204,876
211,883
220,883
242,883
237,882
243,882
227,877
220,876
213,878
211,880
209,883
210,884
210,884
210,885
211,885
210,885
211,885
211,880
211,878
211,874
211,867
211,864
213,858
215,855
217,849
221,843
224,840
232,836
245,828
260,825
275,821
292,812
310,814
323,816
329,810
353,818
400,860
417,863
425,870
447,871
479,876
491,877
512,884
534,887
548,893
558,895
564,898
565,900
564,900
565,900
566,899
567,900
568,900
568,900
570,900
569,900
566,900
567,899
568,898
569,895
569,894
569,894
571,892
571,891
570,890
573,882
575,876
565,873
559,875
565,876
572,881
588,882
590,882
588,882
587,882
582,883
579,886
577,888
577,888
577,890
577,889
577,889
577,889
576,889
574,888
573,887
573,885
573,880
574,875
574,867
578,858
581,853
590,846
599,839
611,834
625,831
634,831
652,833
673,835
710,836
722,834
727,841
754,865
788,879
812,893
820,886
833,896
868,898
897,892
913,892
931,894
937,897
938,899
939,902
939,902
939,902
939,902
939,902
938,902
937,902
936,902
937,902
936,902
936,901
936,900
937,899
937,897
938,893
942,888
941,882
927,876
928,879
941,880
950,883
958,884
962,890
958,890
954,890
947,891
942,893
940,894
939,896
939,897
938,898
938,898
938,898
938,898
938,897
939,895
941,891
941,885
942,877
942,871
945,867
953,860
965,853
976,846
987,844
1004,845
1021,845
1038,847
1072,858
1076,852
1079,853
1127,873
1137,887
1170,890
1180,890
1211,887
1236,894
1264,894
1276,896
1282,898
1289,899
1288,903
1288,907
1288,908
1274,908
1280,909
1284,911
1285,910
1286,909
1287,908
1287,908
1285,908
1286,908
1285,902
1284,899
1283,898
1284,884
1287,873
1275,873
1271,873
1278,881
1292,881
1302,881
1304,882
1301,890
1301,896
1300,899
1296,903
1294,903
1292,904
1292,904
1292,904
1291,904
1292,903
1293,901
1292,898
1292,894
1292,889
1293,884
1294,874
1300,866
1308,859
1316,853
1329,849
1346,850
1356,847
1366,850
1386,853
1420,858
1427,858
1440,860
1454,872
1479,897
1491,901
1506,898
1525,896
1543,894
1572,892
1586,896
1605,899
1606,902
1610,904
1613,906
1616,908
1620,910
1622,911
1622,911
1621,910
1623,909
1620,909
1618,909
1616,907
1614,896
1616,894
1618,889
1620,882
1619,883
1619,875
1611,873
1611,876
1612,878
1626,879
1639,881
1641,881
1637,890
1635,890
1633,894
1632,897
1627,900
1626,901
1624,901
1620,901
1620,902
1620,902
1635,902
1757,908
1652,904
1629,897
1622,894
1626,887
1624,885
1625,880
1626,872
1627,863
1632,858
1639,856
1647,854
1658,854
1672,851
1683,850
1699,853
1726,859
1738,862
1745,862
1759,868
1773,873
1775,879
1781,883
1779,869
1800,871
1815,888
1815,894
1814,881
1808,875
1845,853
1823,877
