X,Y
51,933
21,933
5,933
85,937
98,935
56,934
-6,924
-18,923
-18,921
-15,919
-11,914
-19,909
-22,907
-18,906
-15,892
-15,885
-15,878
-14,880
-7,879
2,874
11,867
25,864
43,863
58,863
86,865
123,875
143,880
170,892
190,901
205,904
236,903
264,904
292,906
313,906
341,917
361,922
381,921
393,922
399,925
401,929
402,928
401,926
398,927
400,928
401,928
401,928
403,928
403,927
403,928
401,929
403,930
404,930
405,931
404,931
404,931
403,930
399,920
395,916
395,916
395,915
396,916
397,916
402,917
409,917
410,917
410,917
408,918
407,918
406,920
406,921
406,922
406,922
406,922
406,921
405,921
406,921
406,921
405,921
405,920
405,919
405,918
404,916
404,910
405,902
407,896
414,889
421,880
433,871
442,864
453,858
462,855
475,854
508,858
534,858
552,868
565,879
592,885
602,890
621,900
648,900
672,903
693,903
726,909
749,915
773,917
792,919
802,920
811,920
816,920
821,921
821,924
824,924
828,923
827,922
828,922
826,923
823,924
826,924
825,923
824,924
823,922
824,923
824,923
826,925
826,925
827,925
827,924
827,925
827,924
827,922
827,922
827,923
827,922
826,919
830,915
838,914
843,913
839,914
830,914
824,915
823,916
822,917
821,918
822,919
822,919
822,919
822,919
822,919
822,918
822,918
822,918
822,915
823,914
824,907
824,900
824,896
829,889
833,884
844,876
855,867
868,860
882,855
898,851
913,851
937,855
962,857
994,869
1005,868
1015,882
1031,886
1046,891
1071,895
1096,894
1113,895
1147,900
1174,903
1193,907
1211,909
1226,910
1238,908
1245,909
1248,911
1247,912
1246,914
1248,914
1249,913
1248,914
1248,913
1249,913
1247,913
1247,914
1245,914
1246,914
1247,911
1247,908
1247,907
1246,907
1246,907
1247,907
1246,907
1246,908
1246,908
1244,908
1243,910
1243,911
1242,911
1243,910
1247,908
1257,905
1269,901
1267,901
1261,901
1251,901
1246,902
1245,902
1244,902
1245,902
1245,904
1245,906
1245,906
1245,906
1245,906
1246,905
1246,901
1247,896
1249,892
1251,888
1253,881
1255,877
1259,870
1267,863
1278,856
1288,848
1305,837
1316,835
1337,832
1351,835
1368,839
1397,848
1410,854
1418,855
1428,856
1443,867
1452,869
1473,871
1483,875
1492,875
1507,879
1525,881
1548,886
1566,892
1582,895
1596,894
1607,894
1617,894
1620,893
1621,893
1623,893
1624,894
1622,895
1621,896
1620,897
1624,897
1625,897
1624,897
1623,897
1621,897
1621,897
1620,897
1620,897
1620,897
1619,896
1619,894
1619,894
1620,894
1621,894
1620,894
1620,894
1619,893
1619,892
1619,892
1622,893
1622,893
1619,892
1619,891
1621,888
1628,885
1632,885
1632,883
1631,883
1631,883
1629,884
1628,886
1627,886
1627,886
1627,886
1625,886
1625,884
1625,883
1625,881
1626,879
1628,875
1633,872
1637,867
1638,863
1644,857
1651,853
1656,849
1664,841
1673,837
1681,836
1688,840
1698,838
1713,840
1724,840
1734,840
1737,845
1747,845
1756,845
1774,855
1783,855
1797,856
1810,855
1823,857
1840,863
1858,869
1881,870
1894,863
1903,863
1908,862
1906,862
1908,862
1905,860
1907,860
1907,859
1909,859
1911,856
1907,854
1896,857
1905,858
1905,860
1903,871
1909,868
