X,Y
-9,891
-6,901
-10,906
4,902
15,902
19,902
26,901
35,901
37,899
41,896
47,896
46,889
45,890
46,891
42,892
40,896
47,898
54,901
37,901
39,896
39,893
37,891
29,891
28,894
20,893
13,887
15,882
17,876
14,875
15,874
18,872
18,872
19,873
27,874
32,872
32,867
34,868
46,869
49,869
59,872
71,878
88,881
101,886
115,888
122,889
133,889
142,890
150,891
155,894
171,897
186,899
204,901
216,904
223,904
233,903
239,904
244,905
250,906
251,906
257,906
260,907
259,907
257,907
257,907
258,907
261,907
263,907
264,908
264,908
264,908
264,908
264,908
264,908
264,909
264,910
264,910
264,910
264,910
264,910
264,910
264,910
264,910
264,910
264,910
264,909
264,908
264,907
264,906
262,904
260,898
259,895
251,894
247,895
243,896
244,899
244,905
252,912
260,913
263,910
262,896
263,890
268,891
271,892
272,893
272,894
271,898
271,901
270,904
267,907
267,910
265,909
264,910
263,911
262,912
261,912
260,913
259,913
259,913
259,913
259,913
259,913
258,913
258,912
258,911
258,910
257,909
258,907
258,905
258,902
261,899
263,894
266,888
268,884
271,880
278,877
285,875
292,877
305,877
318,877
331,878
337,879
356,884
375,891
388,897
400,906
411,906
423,905
430,904
438,903
452,903
460,903
465,903
483,903
501,902
520,902
533,902
540,902
550,902
559,903
566,904
570,905
572,905
572,905
574,907
574,910
575,912
575,912
575,914
575,916
576,917
576,918
577,918
577,918
577,918
578,918
578,918
579,918
579,918
579,918
580,919
580,919
579,919
580,919
580,919
579,919
579,918
579,917
579,916
578,915
578,915
578,914
578,914
577,912
576,911
574,909
574,908
573,907
573,907
573,907
573,906
572,904
563,901
554,901
553,901
553,902
554,907
560,910
568,913
575,915
577,911
580,906
583,905
584,904
584,904
584,906
584,908
583,910
580,911
579,912
578,913
577,914
577,914
577,914
577,914
577,914
576,914
576,913
576,913
576,912
576,911
576,911
576,910
575,909
575,908
575,906
575,902
576,898
577,893
579,890
582,886
585,880
587,876
591,872
597,871
603,870
611,870
625,871
639,871
663,872
681,877
699,892
714,904
728,909
734,914
748,910
761,908
769,907
779,907
791,906
811,906
830,904
838,904
846,905
855,906
862,906
867,907
869,907
874,911
877,912
878,913
882,914
880,914
881,914
882,914
882,914
883,915
883,915
882,915
882,916
883,916
885,916
885,916
884,916
885,916
886,915
886,915
887,915
887,915
886,915
886,915
886,915
886,914
886,913
886,913
885,913
884,913
884,913
883,912
881,912
880,910
880,908
879,904
874,898
871,894
862,895
861,896
861,900
862,910
871,911
877,912
882,909
886,907
888,905
887,905
887,905
885,905
883,907
882,910
881,912
880,913
880,914
879,914
879,914
879,915
879,916
879,917
879,917
879,917
879,916
879,915
879,914
879,912
880,909
881,904
882,901
883,897
883,894
884,891
887,885
889,881
892,880
895,878
902,878
911,879
921,879
933,880
949,880
967,881
988,885
1000,889
1009,893
1021,904
1030,912
1037,915
1042,912
1049,911
1056,910
1065,909
1076,909
1088,907
1100,906
1111,905
1119,905
1127,905
1141,905
1147,905
1153,905
1155,905
1153,905
1154,906
1154,908
1156,908
1157,908
1157,909
1157,909
1157,911
1160,912
1160,914
1160,914
1159,914
