X,Y
54,439
48,410
48,399
49,402
63,433
68,617
71,558
86,626
83,739
80,866
79,866
27,870
45,869
41,868
49,867
57,867
68,878
69,865
72,865
73,865
75,865
77,870
79,872
79,862
81,862
87,862
86,857
86,857
87,858
93,859
93,859
92,859
90,863
90,869
88,871
87,871
87,872
87,874
87,874
87,873
87,873
89,870
89,868
89,866
90,863
91,861
92,857
92,855
93,855
96,850
98,848
100,843
108,838
115,834
123,834
135,834
146,835
161,836
172,836
181,839
188,850
211,863
234,871
246,876
256,877
271,874
283,873
293,871
296,872
305,872
333,871
344,871
361,872
373,875
379,878
384,880
391,882
392,884
393,885
394,884
394,885
394,886
394,887
393,887
393,887
392,888
393,888
393,889
393,889
393,890
392,890
392,890
393,890
393,889
393,889
393,889
393,889
393,889
393,889
393,886
393,883
392,881
390,877
381,876
378,876
368,868
367,867
369,865
371,866
373,871
383,877
387,879
392,880
395,879
397,872
396,863
395,864
395,858
394,857
394,855
393,856
389,860
389,861
386,863
386,865
386,868
387,871
387,871
387,871
388,870
389,870
389,869
389,869
389,868
389,867
389,866
389,864
389,864
387,861
387,860
390,860
395,858
396,858
397,855
398,854
400,852
403,851
406,848
412,845
419,844
429,842
441,842
450,839
460,840
464,840
482,851
510,866
526,871
536,874
543,874
560,872
568,870
577,870
589,870
606,872
621,871
637,873
644,876
652,880
657,882
660,883
661,884
659,884
659,885
659,885
660,886
661,887
662,887
661,887
660,886
659,886
659,886
659,886
660,886
661,886
661,887
660,887
660,887
660,888
659,888
659,888
657,888
657,887
651,884
648,876
645,870
645,872
644,862
643,858
640,861
641,863
641,869
642,878
649,880
658,881
662,881
666,880
668,876
669,872
667,871
668,870
667,870
667,870
664,868
660,868
657,868
657,869
657,872
656,873
655,873
654,874
654,874
654,876
654,877
654,877
655,877
655,878
655,878
655,877
656,877
657,873
658,870
659,868
661,866
663,865
664,863
666,860
668,857
671,854
674,852
680,849
683,846
698,845
705,843
716,843
733,844
733,843
750,844
760,844
773,854
800,864
816,870
832,867
842,865
845,865
858,865
876,866
884,870
894,873
899,875
899,875
896,876
898,877
899,878
902,878
907,881
905,883
903,882
904,882
901,881
901,881
901,881
901,880
901,880
901,877
905,876
905,876
905,873
905,873
906,871
906,867
906,867
899,861
897,861
897,861
897,861
896,862
897,864
901,875
908,875
913,875
916,874
921,873
919,871
919,871
918,868
908,867
907,868
907,871
906,871
906,873
906,875
906,877
906,877
906,877
906,877
907,877
908,877
908,878
909,878
909,878
908,876
908,874
908,870
908,868
908,867
907,864
907,864
907,861
908,858
909,856
911,854
914,853
916,853
922,852
930,847
935,847
944,846
959,846
972,847
982,845
994,846
1007,848
1020,858
1032,871
1046,874
1058,871
1071,869
1077,868
1082,867
1096,870
1104,872
1105,873
1114,874
1118,874
1119,875
1117,874
1119,874
1119,874
1119,874
1116,874
1117,873
1121,873
1119,872
1118,873
1117,873
1119,873
1120,873
1121,873
1121,873
1122,871
1122,870
1123,868
1124,867
1124,863
1124,863
1125,862
1130,861
1132,859
1131,859
1128,858
1122,862
1122,872
1127,875
1135,875
1141,874
1146,874
1149,872
1152,869
1152,870
1152,870
1150,872
1142,872
1138,874
1135,874
1134,874
1134,874
1134,874
1134,873
1134,874
1134,875
1134,876
1135,876
1135,875
1135,875
1136,874
1136,874
1136,871
1136,871
1136,870
1137,869
1137,866
1139,861
1142,856
1144,852
1146,848
1149,846
1153,844
1157,844
1161,840
1164,837
1170,839
1177,838
1191,839
1199,839
1211,836
1219,837
1234,839
1252,848
1268,862
