X,Y
19,845
57,863
68,870
128,871
191,878
220,881
251,881
276,881
279,882
283,883
282,885
282,888
283,891
283,892
280,891
283,893
285,893
288,893
287,891
284,871
280,859
295,865
362,867
339,868
331,876
311,879
298,882
297,882
291,872
291,862
302,844
328,831
346,820
376,806
465,796
520,863
541,876
619,884
680,885
702,884
731,884
752,890
759,893
758,892
759,891
755,893
759,891
756,891
753,890
757,889
759,879
754,871
753,860
754,860
752,865
754,879
754,889
755,889
754,887
982,888
820,881
794,865
797,834
990,873
887,810
891,801
938,815
978,840
1007,881
1036,879
1103,894
1099,903
1198,886
1221,882
1221,885
1228,888
1229,892
1227,891
1228,890
1230,889
1228,889
1228,883
1223,876
1215,869
1216,872
1226,869
1233,868
1229,873
1231,873
1231,877
1229,880
1229,880
1230,877
1233,864
1248,850
1256,844
1397,850
1324,814
1330,810
1402,819
1430,826
1432,823
1473,853
1489,869
1530,878
1585,885
1616,876
1601,875
1637,872
1638,873
1645,872
1649,871
1647,871
1649,871
1646,868
1638,868
1636,870
1633,865
1631,857
1635,858
1644,857
1648,858
1648,860
1646,868
1644,873
1643,873
1643,868
1642,860
1643,860
1647,860
1652,846
1654,844
1659,838
1677,834
1687,834
1715,834
1769,834
1776,840
1784,852
1804,855
1821,854
1830,854
1835,859
1840,858
1829,859
1837,855
1849,851
1846,846
1852,845
1858,845
1841,868
1819,882
1872,848
1880,840
1878,847
1879,849
1880,856
1884,859
1888,858
1889,857
1890,856
1890,856
1890,856
1889,857
1886,859
1886,858
1885,858
1885,857
1884,857
1883,857
1880,857
1878,857
1877,857
1877,857
1877,857
1878,857
1880,859
1881,859
1883,859
1885,860
1885,859
1879,849
1869,841
1859,825
1826,806
1808,799
1771,797
1732,803
1712,808
1688,819
1652,837
1615,855
1528,883
1490,889
1478,889
1469,891
1462,887
1459,888
1460,890
1458,889
1464,889
1467,889
1464,888
1464,886
1463,864
1463,865
1467,870
1463,870
1458,871
1462,873
1463,879
1464,880
1463,881
1462,879
1463,871
1458,861
1444,838
1421,815
1405,805
1367,787
1333,796
1308,805
1243,808
1212,857
1197,863
1150,861
1086,876
1042,887
1005,891
988,889
975,892
967,891
970,891
972,892
976,890
971,889
968,888
978,888
977,865
973,860
969,868
961,873
949,873
960,880
964,885
966,889
966,890
966,889
966,885
966,874
955,854
938,839
914,823
888,810
867,803
827,807
769,797
750,801
724,841
669,854
630,866
564,880
514,884
492,890
477,890
473,889
475,890
479,889
476,888
671,839
615,848
487,877
503,853
501,867
486,866
477,869
469,872
449,871
455,877
460,882
466,883
469,883
472,882
473,880
471,876
456,856
429,834
415,825
389,811
352,806
333,805
288,812
269,803
232,832
197,842
140,867
118,879
75,877
91,887
82,889
50,881
47,878
44,877
42,878
55,878
68,874
